Frame Number,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,y21,x22,y22,x23,y23,x24,y24
000000000022,0,0,0,0,588.119,486.115,750.135,508.482,887.06,538.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000000000023,0,0,588.281,409.016,588.36,326.784,745.014,294.33,859.715,269.554,585.698,491.064,745.126,508.473,862.178,528.531,867.208,411.444,864.675,463.707,1106.16,446.144,1332.88,423.886,867.147,366.545,1086.42,354.154,1282.99,354.198,0,0,0,0,0,0,545.925,458.737,1367.73,309.286,1367.76,309.347,1305.52,366.673,1375.18,426.39,0,0,1357.76
000000000024,0,0,590.685,408.943,593.193,329.296,742.678,301.854,854.734,271.95,585.767,493.577,735.196,511.04,0,0,859.67,408.97,864.697,451.247,1103.74,436.321,1332.84,423.908,859.66,366.526,1081.3,364.117,1288.06,366.499,0,0,0,0,0,0,545.934,453.745,1355.25,314.276,1347.84,316.804,1305.46,379.002,1382.73,411.4,1375.24,423.886,1345.26
000000000025,488.547,478.639,590.805,421.408,603.149,508.515,742.559,513.589,864.717,526.068,593.214,336.693,745.11,304.28,864.561,269.589,847.228,406.444,847.264,448.703,1103.63,433.801,1335.37,426.238,847.197,361.624,1061.39,364.062,1317.94,366.544,0,0,473.703,466.268,0,0,486.113,423.893,1425.06,361.59,0,0,1332.89,346.596,1402.65,406.475,1392.63,421.37,1357.81
000000000026,491.099,473.654,598.213,418.927,605.595,341.714,745.197,306.861,864.629,269.585,600.725,508.576,727.749,518.545,0,0,867.182,406.372,874.647,446.212,1101.27,441.265,1340.32,423.849,864.68,364.077,1063.82,366.545,1302.98,368.997,486.105,468.594,486.16,466.169,508.595,388.976,488.661,441.265,1350.35,406.32,0,0,1337.83,349.092,1382.68,411.418,1372.76,426.348,1362.72
000000000027,526.021,418.886,605.717,426.391,605.664,508.639,685.331,525.988,0,0,608.075,346.694,747.692,306.922,867.238,269.582,864.631,408.93,869.67,448.733,1098.73,433.824,1337.86,421.407,862.188,366.614,1068.85,369.039,1245.74,386.5,511.002,443.747,511.029,411.455,523.447,466.141,511.01,389.093,1375.22,413.963,0,0,0,0,1382.76,403.963,1382.59,408.99,1365.28
000000000028,540.863,423.854,608.219,428.825,608.221,508.465,747.608,525.858,819.874,518.495,615.621,349.163,752.569,309.334,877.09,272.039,854.7,408.89,857.224,448.78,1088.84,433.805,1332.87,423.871,852.248,366.502,1068.88,371.666,1235.72,386.513,525.976,438.787,526.015,411.398,528.566,466.106,525.956,389.048,1265.67,371.644,1268.12,369.159,1263.13,376.514,1367.75,431.361,0,0,1365.3
000000000029,545.845,453.726,620.643,426.404,625.604,503.576,745.088,525.901,814.879,511,623.068,349.185,747.662,311.857,882.129,276.91,867.168,408.938,869.673,448.836,1086.24,436.334,1337.84,426.234,867.122,366.505,1071.42,374.109,1225.82,391.562,526.053,463.749,528.446,441.319,558.364,471.142,528.452,398.942,1377.69,413.904,0,0,1245.71,389.025,1382.75,406.5,1382.61,413.885,1367.71
000000000030,553.385,453.731,625.636,428.817,625.551,505.93,750.113,525.835,809.858,511.045,628.167,349.188,755.057,316.801,887.065,279.427,864.649,408.919,864.683,448.788,1083.82,433.867,1345.31,426.351,862.212,366.492,1006.63,369.009,1335.37,426.267,538.398,463.638,545.835,438.845,550.89,473.642,545.913,394.015,1365.31,438.843,1362.72,446.214,1367.73,416.437,1382.72,413.95,0,0,1380.22
000000000031,560.815,408.932,628.066,426.384,628.026,493.659,742.63,521.019,809.846,508.587,635.557,349.123,765.082,321.706,887.118,286.799,862.152,406.491,864.64,446.341,1083.72,433.834,1312.95,426.44,859.718,364.062,1076.36,381.501,1223.31,394.039,548.308,426.296,548.301,398.971,550.924,458.71,548.452,384.027,1280.56,371.557,0,0,1253.17,388.995,1380.13,413.898,1367.71,428.824,1340.31
000000000032,563.339,448.858,635.514,423.803,640.513,496.116,764.987,513.53,814.847,506.003,640.532,351.682,767.471,324.219,892.103,286.95,864.672,403.954,867.182,443.769,1081.26,431.341,1302.97,428.903,864.612,361.636,1078.87,383.954,1228.29,398.987,548.337,456.232,548.411,441.256,0,0,548.483,391.48,1345.27,448.914,0,0,1253.17,389.059,1362.77,438.776,1355.3,443.816,1342.87
000000000033,565.843,448.886,638.056,418.905,642.988,488.528,745.145,508.584,824.897,503.597,640.56,349.252,765.003,326.647,887.053,289.422,864.66,403.918,867.138,441.318,1083.76,431.333,1290.52,433.861,864.676,361.643,1066.48,381.539,1223.32,401.466,550.878,453.792,550.946,443.717,585.7,466.067,560.85,393.99,1258.18,366.543,1250.72,366.614,1243.23,398.988,1362.78,441.298,0,0,1320.4
000000000034,568.424,411.411,638.074,418.904,642.965,486.167,750.169,506.023,829.863,505.942,640.502,354.189,762.568,326.647,884.542,289.515,872.116,401.422,879.598,436.322,1086.27,443.78,1273.12,446.229,869.664,361.61,1058.92,374.096,1223.33,401.456,560.8,431.347,558.391,406.474,565.883,451.306,553.355,386.449,1263.08,364.064,1255.66,364.101,1243.16,406.421,1365.21,426.349,0,0,1295.53
000000000035,578.239,441.288,638.079,411.471,643.027,346.737,765.081,326.736,889.571,289.326,642.975,359.148,767.508,326.608,884.599,289.495,867.151,396.502,869.678,431.383,1071.42,446.353,0,0,864.722,356.639,1061.36,374.117,1198.36,396.475,560.836,446.261,565.818,426.305,565.767,386.476,550.877,388.917,1245.68,366.598,0,0,0,0,0,0,0,0,0
000000000036,0,0,642.973,411.397,645.46,346.756,765.117,326.806,864.711,291.972,643.028,486.032,747.691,501.06,824.885,505.934,867.191,398.967,869.621,431.409,1068.85,446.331,1208.4,451.284,867.206,361.63,1053.98,376.594,1225.83,403.888,0,0,0,0,568.266,388.995,545.905,446.351,1250.72,366.525,1250.71,366.555,1243.18,406.471,1290.55,453.793,0,0,1223.3
000000000037,573.331,408.895,643.053,408.968,645.596,344.168,762.57,326.748,867.172,291.921,647.938,476.145,0,0,0,0,859.672,396.461,862.149,431.383,1053.97,448.672,1198.38,446.272,857.212,359.12,1049.01,381.506,1185.91,391.559,0,0,565.764,403.921,0,0,563.313,386.515,0,0,0,0,0,0,0,0,0,0,0
000000000038,570.9,406.364,643.041,413.897,645.569,483.572,765.009,491.12,867.096,503.492,645.427,349.191,764.959,324.297,872.191,291.954,869.674,398.944,869.702,436.31,1053.96,374.058,1225.77,401.453,872.166,364.056,1056.39,383.982,0,0,565.741,416.408,563.354,393.941,570.789,448.69,568.235,381.491,0,0,0,0,0,0,1255.69,364.095,1250.71,371.573,1245.66
000000000039,575.786,406.467,645.493,413.931,648.007,483.572,765.148,488.588,867.125,501.072,645.492,349.17,762.476,321.737,857.216,291.935,862.197,403.88,862.191,438.811,1041.48,446.157,1181,456.253,862.215,361.628,1051.44,383.956,1218.3,403.953,565.826,418.903,565.842,396.429,568.295,448.755,568.328,384.053,0,0,0,0,0,0,1210.89,486.069,1205.92,483.622,1203.43
000000000040,570.812,391.513,647.952,411.404,648.049,473.645,765.072,488.615,867.27,501.057,645.587,349.256,760.017,319.23,849.735,289.405,859.699,396.514,859.648,431.4,1029.12,431.354,1186.02,461.243,859.67,359.117,1046.56,379.075,1225.76,401.453,565.797,408.873,563.323,386.52,578.282,446.193,565.863,383.976,1263.09,369.095,1258.18,369.016,1238.19,406.483,1225.76,481.162,1215.84,486.137,1203.37
000000000041,580.756,403.923,647.938,409.041,647.99,473.643,765.138,488.586,867.198,503.561,645.59,349.205,760.013,314.267,847.15,289.366,864.647,401.452,862.178,436.344,1024,428.873,1193.38,463.685,864.636,364.088,1044.06,379.005,1223.29,403.867,568.339,411.377,568.245,389.116,580.769,443.796,573.28,381.505,1260.68,366.654,1255.66,366.606,1230.74,406.51,1245.72,468.714,1225.78,483.604,1205.88
000000000042,583.191,388.966,648.08,413.897,655.459,476.204,767.503,488.515,867.164,508.455,647.97,351.618,757.571,314.341,844.709,286.996,867.231,396.458,869.647,428.933,1031.58,428.802,1185.88,456.284,867.17,361.621,1043.94,381.551,1223.24,403.945,570.764,403.963,568.34,381.473,583.174,443.731,580.701,374.032,1263.2,366.621,1263.05,366.632,1233.29,408.949,1185.88,505.995,1173.5,503.479,1205.82
000000000043,580.729,389.033,655.446,413.893,665.516,478.619,767.446,486.193,867.25,506.104,647.999,354.124,755.145,321.727,847.156,286.817,877.109,394.009,874.64,428.835,1033.99,428.852,1185.94,446.365,874.634,361.581,1043.94,371.655,1223.33,403.851,570.795,403.959,568.233,386.53,588.198,436.315,575.758,381.482,1265.61,369.175,1263.09,369.116,1230.79,406.5,1203.35,493.581,1185.95,491.074,1203.3
000000000044,585.811,393.994,660.42,413.935,665.53,476.124,767.56,486.172,867.256,508.536,652.952,351.679,764.951,319.292,847.289,286.756,872.188,396.495,874.634,428.906,1029.04,428.752,1168.53,443.705,869.648,364.022,1036.52,371.597,1220.78,401.433,580.778,408.999,573.286,388.94,590.784,441.34,583.261,378.993,1265.6,379.048,1260.66,371.629,1235.73,406.453,1198.36,456.239,1183.48,458.725,1183.38
000000000045,583.269,374.033,665.53,411.432,675.409,471.247,772.557,486.079,867.283,508.493,657.94,351.637,765.085,324.231,857.246,281.958,879.582,393.989,877.12,428.771,1038.99,426.271,1185.95,436.338,874.641,361.578,1044.06,381.498,1225.73,406.346,578.261,384.034,0,0,585.782,408.882,0,0,1268.11,369.073,1265.6,369.012,1240.73,411.454,1218.33,448.818,0,0,1203.39
000000000046,600.698,401.469,665.459,416.42,675.415,471.24,767.461,483.574,864.717,506.034,662.874,364.102,777.506,326.682,864.549,284.353,879.645,394.012,879.576,428.748,1041.47,423.838,1203.32,428.937,879.58,364.081,1046.43,379.081,1218.29,406.512,590.774,443.803,588.182,403.957,605.614,456.205,588.316,388.967,1263.1,376.582,1258.18,374.045,1233.28,421.398,1255.64,386.488,1248.19,403.929,1215.82
000000000047,590.775,376.578,670.498,411.445,665.393,354.176,767.535,331.766,864.647,289.318,685.361,448.845,0,0,0,0,884.59,386.549,884.577,366.623,1044.04,386.442,1208.33,426.313,882.07,413.872,1036.49,406.439,1210.89,423.79,0,0,0,0,0,0,0,0,1260.59,371.543,1255.63,371.587,1228.31,438.821,1260.67,371.601,1253.15,389.036,1228.31
000000000048,595.724,374.041,667.964,416.392,685.257,468.685,777.487,483.55,864.697,486.049,665.447,369.176,765.139,346.555,864.717,306.787,879.594,389.063,877.1,386.542,1041.52,369.158,1200.89,426.42,0,0,0,0,0,0,588.326,386.563,0,0,600.68,413.941,0,0,0,0,0,0,0,0,1243.26,374.097,1243.2,386.561,1223.23
000000000049,593.255,364.146,660.448,406.483,665.394,366.594,767.542,349.196,867.091,309.349,665.417,446.318,767.614,349.142,0,0,874.625,393.954,884.557,371.636,1041.47,368.994,1186.02,431.391,867.231,413.881,1024.06,401.465,1178.44,428.944,585.735,371.553,0,0,593.215,408.947,0,0,1210.87,386.469,0,0,1203.3,448.824,1230.76,386.413,1230.74,393.957,1208.35
000000000050,588.306,361.586,657.977,396.495,667.929,369.192,784.924,354.188,879.65,321.796,650.542,408.889,782.484,354.187,867.238,326.734,884.637,403.952,894.548,401.441,1021.54,401.459,1168.59,431.401,872.194,411.423,1026.61,364.074,1163.51,431.393,575.825,368.983,570.813,351.612,588.253,406.483,0,0,1186.03,386.48,1183.4,386.588,1186.02,456.239,1205.88,386.471,1205.79,394.014,1190.94
000000000051,583.273,356.611,662.876,403.929,657.972,421.379,730.163,441.303,0,0,653.042,389.021,765.06,371.546,862.136,344.161,884.534,388.971,879.629,389.015,1014.12,401.424,1168.48,433.853,884.571,388.994,1021.59,349.16,1158.56,431.375,568.423,366.672,568.243,349.251,585.714,406.414,0,0,1205.93,381.495,1190.93,386.379,1183.45,466.165,1215.81,386.419,1210.88,393.992,1185.93
000000000052,578.316,349.2,650.55,403.972,657.999,413.9,0,0,0,0,648.011,386.573,0,0,0,0,904.471,391.471,901.981,389.036,1026.49,386.515,1175.98,428.804,906.984,389.042,1021.52,346.648,1156.04,426.269,565.92,361.659,565.807,344.156,578.243,393.963,0,0,1210.85,364.083,0,0,1185.97,443.821,1215.83,374.099,1208.4,386.555,1205.83
000000000053,580.743,349.223,660.48,389.114,662.929,406.425,0,0,0,0,653.022,381.549,0,0,0,0,867.122,391.53,867.129,396.451,1021.55,401.451,1165.97,411.38,869.647,386.526,1019.07,393.967,0,0,568.286,366.477,565.927,346.628,583.194,391.48,0,0,0,0,0,0,0,0,0,0,0,0,1168.53
000000000054,580.808,349.172,657.977,386.548,662.933,403.89,765.018,408.865,864.702,391.51,650.549,371.536,705.317,354.114,0,0,847.183,379.014,839.783,384.011,1009.07,331.744,1178.46,388.982,847.3,371.559,1021.48,398.986,1173.47,406.437,568.329,366.465,568.363,346.605,583.293,391.475,0,0,1180.97,433.804,1188.42,433.821,0,0,0,0,0,0,1193.43
000000000055,580.797,349.228,662.941,371.548,657.999,403.938,770.083,416.446,864.706,409.04,662.889,346.6,777.504,346.627,839.781,329.146,862.199,374.046,852.195,388.976,1006.55,334.198,1173.48,366.554,867.176,356.647,1019.08,401.438,1180.91,428.873,568.263,368.998,568.403,344.213,583.223,389.071,0,0,1203.43,426.352,0,0,1193.4,428.859,1215.84,309.403,1210.86,324.202,1190.9
000000000056,583.188,349.113,650.57,369.163,648.139,403.903,777.493,428.8,867.173,426.378,650.488,341.671,0,0,0,0,862.213,386.448,859.705,386.47,1004.22,341.715,1186.02,331.678,872.12,381.496,1011.62,398.916,1168.53,428.85,568.354,366.586,568.444,344.149,585.637,388.952,0,0,1200.88,396.496,1198.43,396.453,1188.4,436.303,1233.27,286.841,1228.31,296.84,1200.88
000000000057,585.66,346.626,662.899,366.672,650.471,401.447,757.581,428.909,849.761,446.289,668.003,331.775,770.081,326.633,844.676,289.412,859.655,384.005,849.755,398.956,1009.16,344.159,1185.87,324.219,864.657,366.558,1011.59,393.97,1168.48,428.815,568.398,364.073,575.77,334.254,585.7,386.566,0,0,1195.93,388.985,1195.92,389.09,1188.41,428.852,1233.28,284.382,1228.29,294.369,1195.89
000000000058,580.743,346.706,662.93,366.601,650.567,401.473,752.618,428.96,852.217,453.749,670.407,329.315,770.049,311.88,847.255,266.893,859.724,386.416,847.292,396.454,1004.11,349.064,1205.84,306.843,867.119,369.158,1021.52,393.992,1171.05,428.968,568.314,361.56,568.373,331.765,583.272,379.067,590.699,326.65,1195.94,391.459,1200.81,393.99,1190.9,436.314,1285.58,289.402,1273.09,306.732,1220.81
000000000059,578.289,341.656,665.458,361.628,650.596,394.007,762.527,433.796,859.688,461.23,680.42,326.676,775.025,291.953,847.321,247.038,864.677,379.037,857.175,389.039,1021.57,346.712,1205.82,304.374,867.219,366.59,1021.56,391.517,1163.5,428.955,565.89,351.662,568.329,329.202,583.226,376.585,585.866,321.76,1200.88,389.024,1200.87,389.011,1178.44,446.306,1290.52,276.947,1283.04,289.362,1223.34
000000000060,583.186,334.185,667.858,351.738,655.484,391.58,757.587,431.443,854.754,466.27,680.411,316.821,767.571,289.425,842.3,244.494,864.742,369.16,864.631,374.034,1021.59,346.599,1203.35,306.727,869.644,366.588,1016.55,388.983,1165.99,428.943,568.285,349.141,568.384,326.718,583.285,371.545,585.844,319.235,1198.43,386.588,1198.42,388.932,1180.99,446.277,1248.19,271.95,1245.73,286.946,1215.85
000000000061,573.343,331.815,667.849,349.21,657.961,393.988,757.58,431.291,854.702,466.32,680.337,309.275,767.476,284.423,844.708,229.731,884.564,364.079,874.658,371.641,1041.41,339.228,1203.39,306.765,889.57,349.113,1026.58,381.525,1161.03,428.746,565.752,349.182,565.841,326.651,580.739,371.536,585.704,311.845,1200.92,386.557,1200.84,386.528,1168.56,446.226,1263.14,271.948,1258.18,286.877,1213.37
000000000062,573.31,336.726,667.853,346.702,660.445,391.484,757.585,428.772,854.71,466.222,677.913,306.734,772.527,271.999,847.291,224.68,874.652,351.682,869.638,379.056,1026.54,331.771,1210.84,306.766,877.123,329.17,1026.49,356.603,1161.05,423.908,565.738,351.692,563.352,326.657,583.229,369.079,583.236,306.824,1178.47,403.934,1180.95,401.455,1163.5,428.83,1260.63,266.926,1255.68,276.934,1225.81
000000000063,568.424,331.774,665.463,346.655,662.909,391.467,765.071,428.758,859.644,461.262,670.405,304.352,767.648,269.547,844.84,227.013,884.579,344.146,879.601,369.064,1029.1,329.148,1205.87,304.354,887.045,311.859,1031.52,346.749,1146.04,408.928,560.864,346.769,563.284,321.754,575.777,366.593,580.778,304.244,1183.4,376.52,1183.38,376.539,1153.58,426.449,1253.19,267.04,1248.23,279.46,1220.77
000000000064,568.245,329.331,665.332,339.234,657.94,389.053,760.107,426.219,859.714,451.312,667.985,291.913,770.021,267.068,847.196,227.039,859.704,339.231,857.197,368.987,1029.09,329.158,1205.92,304.361,859.711,309.33,1041.43,309.353,1128.73,389.11,555.857,346.585,560.829,316.806,568.362,364.105,578.317,304.279,1166.1,361.603,0,0,1143.63,408.93,1250.72,266.929,1248.21,274.429,1235.72
000000000065,565.762,324.307,662.961,336.668,652.944,386.593,747.586,416.366,859.685,448.713,665.523,289.376,770.099,266.864,847.342,227.025,874.63,334.226,874.628,369.017,1034.06,324.264,1205.83,304.329,874.629,301.838,1029.02,284.447,1123.7,374.061,550.935,336.664,555.883,309.33,565.878,356.665,575.783,296.821,1151.08,354.099,1158.53,354.133,1128.66,391.552,1248.21,264.483,1245.73,271.933,1238.21
000000000066,563.359,334.207,662.949,331.773,648.083,386.408,747.727,409.028,862.163,438.794,668.025,286.897,767.595,262.008,847.307,227.139,869.656,329.254,872.171,364.122,1038.95,324.164,1200.86,306.717,867.168,294.328,1029,269.535,1128.62,361.612,548.416,346.755,550.846,319.243,568.352,361.645,568.427,291.966,1148.59,349.153,1151.03,349.306,1131.11,376.513,1255.64,269.511,1245.76,284.39,1210.82
000000000067,565.756,324.255,662.917,329.353,648.122,386.428,762.505,411.377,864.629,426.447,667.917,284.376,770.004,257.005,849.786,227.148,867.172,331.751,867.162,369.088,1046.5,326.681,1203.37,304.322,867.1,294.338,1029.02,261.955,1141.11,339.204,550.851,334.243,553.343,309.221,565.746,354.201,568.384,289.477,1138.61,349.142,1146.03,349.21,1156.03,349.095,1250.71,264.466,1248.17,274.447,1225.75
000000000068,565.757,324.254,655.488,329.263,648.03,386.404,762.576,411.372,877.111,423.781,660.484,284.33,770.072,249.665,862.147,227.204,864.689,329.188,864.707,366.525,1046.53,326.73,1205.82,304.321,864.614,289.383,1024.06,256.972,1183.46,306.833,548.466,334.264,548.498,306.862,565.747,354.107,568.266,286.985,1240.71,269.461,1243.22,269.479,1223.32,321.74,1248.21,262.022,1245.7,271.973,1238.25
000000000069,563.29,314.339,657.925,329.217,648.018,386.471,757.58,408.856,859.723,416.431,665.331,279.408,760.026,249.503,847.146,229.56,862.197,326.674,864.659,361.643,1051.49,329.196,1200.83,309.282,862.114,286.841,1024.09,247.157,1168.54,269.472,548.305,331.778,548.381,306.743,565.697,351.742,565.726,286.903,1225.76,212.229,1223.23,214.691,1180.94,279.469,1258.11,269.532,1250.68,284.407,1213.33
000000000070,558.367,311.863,650.546,326.815,647.908,386.403,747.677,406.487,847.336,411.374,655.455,276.948,762.578,249.458,847.2,227.121,864.656,324.229,864.684,361.627,1061.32,329.222,1208.38,306.794,864.614,279.422,1041.43,249.481,1180.98,249.594,545.857,329.281,545.992,304.306,555.888,351.613,565.721,286.913,1243.24,189.873,1240.67,192.325,1190.97,266.843,1248.2,271.928,1248.18,286.94,1225.82
