Frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25
23,661.226,172.531,704.247,181.593,706.818,237.675,785.015,261.133,904.911,292.426,713.384,120.37,821.498,108.703,908.806,95.6428,858.005,190.754,0,0,0,0,0,0,0,0,0,0,0,0,648.195,183.01,650.795,162.124,648.198,203.854,652.095,141.297,0,0,0,0,0,0,0,0,0,0,0,0
24,662.548,176.439,705.549,177.74,709.424,237.692,787.636,259.819,908.813,292.42,714.626,120.379,818.884,109.926,903.644,96.9121,884.069,172.521,880.159,203.793,0,0,0,0,882.765,146.456,0,0,0,0,649.467,189.47,652.068,163.394,650.817,207.711,652.122,141.255,0,0,0,0,0,0,0,0,0,0,0,0
25,663.811,176.423,705.571,179.033,710.747,237.669,788.939,259.853,911.409,292.403,714.634,119.127,820.22,108.688,903.652,96.8993,894.493,141.26,895.798,139.93,0,0,0,0,0,0,0,0,0,0,650.761,189.476,652.074,164.684,652.08,206.411,652.059,143.855,0,0,0,0,0,0,0,0,0,0,0,0
26,666.432,176.449,705.525,179.013,709.46,237.682,790.229,259.841,910.111,289.791,714.609,119.11,818.906,108.688,903.629,96.9212,880.153,166.003,850.183,220.742,0,0,0,0,0,0,0,0,0,0,650.817,190.736,653.386,163.401,650.808,206.411,652.151,141.236,0,0,0,0,0,0,0,0,0,0,0,0
27,665.163,173.822,705.564,179.029,712.067,237.693,791.549,257.263,915.337,288.525,714.606,119.11,818.915,108.608,904.918,96.9349,864.513,181.642,837.144,225.946,0,0,0,0,874.948,141.241,0,0,0,0,650.828,186.88,653.41,162.099,646.892,203.865,653.421,139.963,0,0,0,0,0,0,0,0,0,0,0,0
28,667.728,172.566,705.574,176.421,713.341,237.687,807.184,259.844,917.938,288.487,714.632,119.046,821.51,107.382,910.148,96.9481,860.614,181.649,829.331,219.448,0,0,0,0,869.736,146.458,0,0,0,0,652.069,186.837,654.686,162.05,650.79,203.842,653.442,139.93,0,0,0,0,0,0,0,0,0,0,0,0
29,670.33,172.562,706.86,175.118,713.371,238.995,794.154,255.958,919.255,287.161,714.64,119.034,817.597,108.63,912.701,96.961,869.743,152.981,848.874,218.126,0,0,0,0,871.028,130.825,0,0,0,0,652.087,188.152,656.008,160.797,650.823,205.112,654.72,139.869,0,0,0,0,0,0,0,0,0,0,0,0
30,670.312,173.871,706.857,175.121,713.333,237.705,790.238,255.945,912.718,285.929,714.658,119.038,817.589,107.354,907.54,98.1837,874.951,142.571,887.967,154.279,0,0,0,0,874.947,130.826,0,0,0,0,652.086,190.772,654.708,162.091,658.599,206.401,658.597,139.953,0,0,0,0,0,0,0,0,0,0,0,0
31,670.323,176.453,708.147,173.846,713.311,236.375,791.554,255.94,914.058,287.202,714.643,119.062,824.121,107.34,910.127,96.9569,865.83,181.656,843.677,222.044,0,0,0,0,0,0,0,0,0,0,652.113,192.064,655.993,162.143,659.92,205.114,659.877,139.947,0,0,0,0,0,0,0,0,0,0,0,0
32,669.034,173.857,708.138,173.82,713.333,236.375,792.852,255.941,915.341,287.175,714.657,119.059,825.419,107.345,911.437,96.9609,863.224,188.156,848.855,223.328,0,0,0,0,0,0,0,0,0,0,652.136,189.479,654.716,162.057,653.39,206.392,659.885,139.909,0,0,0,0,0,0,0,0,0,0,0,0
33,669.033,173.851,710.72,172.561,713.357,236.355,788.93,255.935,916.65,287.173,714.687,119.04,822.813,108.61,914.061,98.1792,880.14,139.953,889.289,142.552,0,0,0,0,876.237,130.814,0,0,0,0,652.144,190.726,655.986,160.836,653.399,206.424,659.895,138.658,0,0,0,0,0,0,0,0,0,0,0,0
34,671.616,175.154,709.417,172.572,714.609,237.66,787.639,255.952,920.543,287.183,714.689,117.764,824.117,107.331,914.064,98.1915,873.633,142.56,887.983,149.057,0,0,0,0,872.349,133.442,0,0,0,0,653.391,192.048,654.721,162.124,656.001,209.019,655.988,139.926,0,0,0,0,0,0,0,0,0,0,0,0
35,671.646,173.872,709.461,173.821,713.376,236.36,787.632,255.944,917.944,287.194,714.669,117.776,824.13,107.353,915.324,98.1973,859.304,186.862,0,0,0,0,0,0,0,0,0,0,0,0,653.427,190.775,659.888,160.842,652.121,207.716,659.907,138.624,0,0,0,0,0,0,0,0,0,0,0,0
36,671.673,181.621,709.427,173.829,713.393,237.687,786.323,255.941,914.034,287.213,714.672,117.777,824.13,108.603,915.363,98.2261,881.482,149.075,885.367,136.031,0,0,0,0,887.965,164.702,0,0,0,0,653.404,193.356,661.162,163.418,653.394,211.586,658.587,139.958,0,0,0,0,0,0,0,0,0,0,0,0
37,672.946,176.428,710.75,173.833,713.397,238.974,787.651,255.966,914.047,288.486,714.655,117.787,821.506,108.616,916.644,98.2387,881.438,150.381,884.057,134.744,0,0,0,0,886.668,167.312,0,0,0,0,654.707,193.335,661.223,162.125,650.802,214.28,661.161,139.904,0,0,0,0,0,0,0,0,0,0,0,0
38,674.261,177.721,712.035,173.806,713.351,237.677,790.234,255.983,917.956,291.135,715.939,117.774,821.528,108.664,917.963,98.2046,880.142,147.754,0,0,0,0,0,0,882.762,162.098,0,0,0,0,656.01,193.345,661.238,162.141,656.014,212.871,657.32,139.97,0,0,0,0,0,0,0,0,0,0,0,0
39,673.009,173.858,712.053,175.113,714.663,238.984,792.841,259.826,914.028,293.695,715.945,117.758,818.897,108.602,915.362,98.1907,880.136,156.876,885.362,139.915,0,0,0,0,881.469,173.826,0,0,0,0,658.615,190.785,662.475,160.773,654.693,212.888,659.915,138.656,0,0,0,0,0,0,0,0,0,0,0,0
40,673.006,173.855,712.03,177.751,714.679,240.285,796.738,263.757,917.936,295.012,717.243,116.501,821.52,108.624,914.058,98.2043,854.097,180.332,0,0,0,0,0,0,0,0,0,0,0,0,657.332,192.082,662.476,162.059,652.094,215.565,659.877,139.914,0,0,0,0,0,0,0,0,0,0,0,0
41,672.914,175.113,712.046,181.611,714.716,241.596,786.311,261.128,860.619,271.562,717.285,119.061,828.04,108.646,914.071,98.256,855.394,190.758,0,0,0,0,0,0,0,0,0,0,0,0,657.297,192.056,661.221,162.112,653.418,212.95,659.876,141.276,0,0,0,0,0,0,0,0,0,0,0,0
42,672.978,175.115,712.004,182.952,714.659,242.881,778.517,258.554,915.341,296.357,715.984,119.066,812.39,109.958,915.329,99.5118,881.454,151.681,889.27,139.944,0,0,0,0,886.663,172.518,0,0,0,0,654.709,192.078,662.551,164.689,652.087,211.584,659.914,147.751,0,0,0,0,0,0,0,0,0,0,0,0
43,674.292,173.833,710.749,180.311,714.651,244.168,786.332,263.747,921.813,297.619,714.699,119.122,828.018,110.015,916.666,99.5639,848.885,199.883,828.014,222.048,0,0,0,0,0,0,0,0,0,0,659.898,192.052,662.523,163.39,654.708,212.891,659.911,142.572,0,0,0,0,0,0,0,0,0,0,0,0
44,674.281,173.863,709.429,182.937,714.695,246.783,787.624,266.363,851.487,275.461,714.658,120.425,816.296,112.572,921.901,99.569,876.236,160.799,0,0,0,0,0,0,0,0,0,0,0,0,658.612,192.089,663.842,163.409,652.118,215.504,661.243,142.576,0,0,0,0,0,0,0,0,0,0,0,0
45,676.855,177.724,713.306,188.147,717.248,249.416,807.176,266.374,917.959,297.581,715.947,125.623,822.822,117.776,919.241,100.888,884.069,151.666,890.556,143.838,0,0,0,0,886.686,164.693,0,0,0,0,661.195,193.359,665.106,164.691,656.014,216.816,661.244,142.537,0,0,0,0,0,0,0,0,0,0,0,0
46,676.874,181.672,713.334,192.083,722.492,252.02,808.473,270.269,923.183,297.655,718.582,128.205,818.939,119.087,921.841,104.764,880.166,159.494,0,0,0,0,0,0,0,0,0,0,0,0,659.893,201.164,662.543,172.496,654.726,222.026,661.169,147.783,0,0,0,0,0,0,0,0,0,0,0,0
47,682.062,182.9,715.938,194.702,723.762,254.59,803.263,268.957,930.964,297.693,722.443,130.809,822.818,119.129,924.441,108.616,882.759,159.484,0,0,0,0,0,0,0,0,0,0,0,0,663.82,202.465,671.635,173.864,666.431,223.344,661.258,151.67,0,0,0,0,0,0,0,0,0,0,0,0
48,683.425,188.167,721.159,194.671,725.092,255.92,805.871,275.465,930.996,297.691,725.063,130.871,828.041,122.982,924.484,108.698,891.906,160.802,893.188,146.466,0,0,0,0,898.394,175.123,0,0,0,0,665.138,205.143,672.917,175.151,670.352,224.629,662.547,160.746,0,0,0,0,0,0,0,0,0,0,0,0
49,688.579,182.958,722.447,202.483,728.976,258.522,812.385,278.115,829.349,297.649,723.793,138.616,829.338,124.316,929.672,109.931,890.594,159.501,894.502,145.158,0,0,0,0,897.102,172.534,869.741,270.255,937.504,297.595,669.035,205.129,676.862,180.354,665.119,223.355,672.936,162.08,0,0,0,0,0,0,0,0,0,0,0,0
50,691.193,190.75,722.48,201.179,730.306,261.139,824.134,285.91,893.181,291.111,725.06,138.643,811.086,130.828,932.297,111.324,886.666,163.417,895.793,150.365,871.011,275.492,942.697,297.648,891.882,182.947,0,0,0,0,671.627,212.908,679.45,181.634,674.256,233.729,670.307,160.776,0,0,0,0,0,0,0,0,0,0,0,0
51,685.979,181.634,722.48,203.842,730.307,262.443,830.629,287.164,942.706,305.413,725.035,139.972,829.336,129.515,925.758,117.742,891.899,159.485,897.107,146.454,0,0,0,0,899.708,179.036,0,0,0,0,672.94,205.092,671.612,172.539,667.733,225.968,680.776,151.693,0,0,0,0,0,0,0,0,0,0,0,0
52,691.214,192.027,723.796,202.505,732.855,263.723,828.03,287.206,940.084,305.447,725.04,141.204,824.116,129.556,932.294,119.059,889.276,167.313,897.094,151.693,0,0,0,0,893.177,184.243,0,0,0,0,675.572,209.011,675.571,181.578,674.268,231.14,669.051,156.869,0,0,0,0,0,0,0,0,0,0,0,0
53,692.453,189.436,723.778,205.085,729.001,265.054,825.436,289.803,941.384,306.766,723.79,141.207,827.996,130.822,928.387,119.149,891.876,167.299,898.406,152.969,0,0,0,0,899.694,179.043,0,0,0,0,678.176,203.832,675.573,177.721,674.252,227.237,675.575,156.86,0,0,0,0,0,0,0,0,0,0,0,0
54,691.216,193.34,723.78,202.52,727.693,266.342,825.44,287.229,940.118,306.741,723.789,141.248,829.334,130.852,932.241,120.364,902.303,162.083,903.605,150.352,0,0,0,0,910.117,175.135,0,0,0,0,678.149,211.582,680.742,182.916,675.565,233.718,671.674,162.09,0,0,0,0,0,0,0,0,0,0,0,0
55,695.11,193.374,723.797,203.821,727.691,266.369,828.053,288.505,938.787,306.717,725.037,141.263,830.657,130.845,930.984,120.374,902.309,160.8,902.321,154.266,0,0,0,0,907.523,169.913,0,0,0,0,682.112,206.431,685.988,182.91,672.985,231.163,680.732,162.115,0,0,0,0,0,0,0,0,0,0,0,0
56,696.404,193.345,725.117,203.846,731.59,267.634,830.631,288.5,940.083,308.025,725.071,142.531,831.942,130.852,932.273,120.445,899.694,168.603,902.301,152.965,0,0,0,0,906.216,180.333,0,0,0,0,683.364,208.998,683.366,182.92,680.747,233.717,679.443,162.157,0,0,0,0,0,0,0,0,0,0,0,0
57,699.014,193.396,726.407,207.727,732.914,267.636,828.045,291.092,941.423,309.341,726.414,142.562,837.117,132.136,933.56,120.442,895.793,168.602,901,151.699,0,0,0,0,902.318,182.96,0,0,0,0,683.416,212.925,683.391,185.549,682.044,235.029,678.147,164.721,0,0,0,0,0,0,0,0,0,0,0,0
58,701.624,193.421,726.392,206.402,734.153,268.969,829.36,292.422,933.566,309.4,726.371,143.865,835.842,133.433,933.632,120.447,904.925,167.318,906.212,153.002,0,0,0,0,914.041,180.332,0,0,0,0,687.285,212.911,691.179,186.85,682.089,235.119,682.034,166.021,0,0,0,0,0,0,0,0,0,0,0,0
59,704.179,195.959,727.683,211.611,734.195,270.255,829.353,293.729,937.509,314.544,730.307,146.445,833.244,136.047,932.295,120.467,902.345,172.523,903.628,156.885,0,0,0,0,908.829,193.357,0,0,0,0,691.155,211.608,693.849,190.76,683.376,233.745,679.439,172.549,0,0,0,0,0,0,0,0,0,0,0,0
60,704.284,193.434,730.279,212.938,734.227,271.551,828.018,296.338,940.109,314.564,730.277,147.78,831.958,138.604,932.27,122.99,911.431,169.909,911.426,159.497,0,0,0,0,916.647,181.627,973.976,159.493,0,0,693.753,206.419,693.839,185.566,682.099,232.486,682.102,169.889,0,0,0,0,0,0,0,0,0,0,0,0
61,708.144,192.042,730.281,214.202,734.235,274.141,826.715,297.593,942.676,317.109,730.294,149.02,833.227,139.896,930.963,126.915,917.941,173.819,914.041,162.082,0,0,0,0,923.18,181.656,0,0,0,0,697.703,202.451,693.817,180.358,683.361,231.183,685.997,162.062,0,0,0,0,0,0,0,0,0,0,0,0
62,710.721,193.428,732.866,214.263,735.502,275.433,829.338,297.632,941.422,317.21,732.874,150.334,838.447,139.987,933.592,129.492,921.849,172.53,920.543,162.112,0,0,0,0,924.472,181.64,0,0,0,0,695.135,207.689,691.2,183.001,683.419,232.453,684.692,167.305,0,0,0,0,0,0,0,0,0,0,0,0
63,713.296,193.417,732.886,219.451,736.818,275.45,833.241,298.959,942.717,318.511,730.29,150.345,843.658,141.246,936.218,130.793,903.603,172.509,903.615,160.794,0,0,0,0,910.133,189.452,0,0,0,0,698.989,206.408,695.093,182.937,691.184,233.809,695.087,162.101,0,0,0,0,0,0,0,0,0,0,0,0
64,713.359,193.43,732.879,222.019,738.134,276.749,830.645,302.826,945.316,319.79,732.914,150.395,844.958,142.592,942.699,132.122,904.913,173.846,906.222,162.121,0,0,0,0,911.413,192.061,0,0,0,0,691.203,222.033,689.879,185.552,692.53,233.77,692.5,164.716,0,0,0,0,0,0,0,0,0,0,0,0
65,713.373,194.685,734.154,219.435,736.83,275.512,829.348,304.132,944.009,321.08,734.163,151.636,839.748,147.737,944.013,134.721,919.259,171.217,0,0,0,0,0,0,924.458,181.64,0,0,0,0,697.722,211.632,695.092,185.561,691.197,236.373,689.882,167.301,0,0,0,0,0,0,0,0,0,0,0,0
66,714.613,197.286,734.147,220.756,739.411,276.823,834.553,305.408,942.74,321.1,732.9,151.705,839.786,149.062,944.041,138.65,914.048,176.434,914.039,169.896,0,0,0,0,921.857,182.939,0,0,0,0,700.276,211.607,0,0,691.154,237.694,686.003,172.56,0,0,0,0,0,0,0,0,0,0,0,0
67,715.961,201.178,734.224,224.653,738.129,278.079,831.936,305.443,945.314,322.391,732.912,156.865,777.227,147.772,799.354,180.338,920.546,173.843,920.563,166,0,0,0,0,924.462,184.259,0,0,0,0,0,0,0,0,692.493,235.063,701.626,172.505,0,0,0,0,0,0,0,0,0,0,0,0
68,717.279,202.518,734.203,223.326,743.32,280.695,837.164,306.744,945.342,325.014,732.899,155.6,775.911,149.067,796.748,180.324,916.649,175.121,915.337,167.302,0,0,0,0,924.46,180.336,0,0,0,0,702.905,212.948,701.617,192.028,692.449,241.562,692.488,172.501,0,0,0,0,0,0,0,0,0,0,0,0
69,721.181,202.448,735.54,223.331,744.655,283.31,834.537,306.767,949.212,327.551,732.899,156.887,777.194,151.647,0,0,911.411,175.14,912.741,164.704,0,0,0,0,916.639,197.289,0,0,0,0,706.829,212.921,708.144,192.032,693.761,242.857,696.404,169.932,0,0,0,0,0,0,0,0,0,0,0,0
70,722.45,202.457,735.554,228.56,744.666,285.849,833.249,306.75,949.224,327.637,732.88,159.51,775.888,150.368,0,0,911.432,179.042,914.037,169.896,0,0,0,0,0,0,0,0,0,0,705.515,211.626,704.207,192.047,698.996,242.876,697.718,168.626,0,0,0,0,0,0,0,0,0,0,0,0
71,722.457,203.76,738.119,228.568,745.909,285.877,834.558,306.79,949.23,328.886,734.17,160.74,779.832,150.396,980.464,138.636,920.548,180.326,921.863,169.894,0,0,0,0,929.679,194.675,0,0,0,0,705.517,216.827,704.207,192.091,693.847,245.54,695.129,172.495,0,0,0,0,0,0,0,0,0,0,0,0
72,723.763,203.827,738.089,232.447,747.251,287.257,838.452,310.649,950.539,328.915,732.879,162.067,777.206,151.634,974.011,138.606,924.478,184.26,923.163,171.225,0,0,0,0,937.492,205.113,0,0,0,0,695.086,212.928,693.843,197.299,696.432,245.499,696.438,182.917,0,0,0,0,0,0,0,0,0,0,0,0
73,723.769,206.389,739.413,231.157,748.532,288.517,837.157,311.954,951.834,328.956,734.181,162.075,787.622,152.977,984.412,137.328,923.167,182.937,921.842,171.215,0,0,0,0,933.577,198.581,0,0,0,0,705.554,223.362,704.216,194.669,697.699,248.092,695.132,175.138,0,0,0,0,0,0,0,0,0,0,0,0
74,725.118,212.85,736.847,231.176,749.835,288.549,839.767,315.859,954.457,330.238,735.478,162.128,841.067,152.987,942.729,141.292,923.179,184.255,921.874,172.521,0,0,0,0,933.596,201.193,0,0,0,0,710.73,224.638,704.237,202.513,697.715,253.3,695.121,184.266,0,0,0,0,0,0,0,0,0,0,0,0
75,726.4,214.2,736.816,231.169,748.553,292.433,841.049,317.145,954.452,332.833,735.52,164.7,848.872,153.017,944.056,142.578,919.251,182.951,916.654,171.214,0,0,0,0,929.674,203.79,0,0,0,0,713.308,228.56,715.956,203.777,698.992,254.662,696.424,189.464,0,0,0,0,0,0,0,0,0,0,0,0
76,726.415,215.564,738.117,233.756,749.832,295.015,838.43,317.158,955.728,335.422,735.498,169.887,787.603,164.695,0,0,924.463,185.546,923.176,173.817,0,0,0,0,932.303,195.989,0,0,0,0,704.266,244.154,702.918,209.031,700.323,257.216,692.458,193.412,0,0,0,0,0,0,0,0,0,0,0,0
77,726.388,216.827,738.132,233.793,749.856,296.285,841.058,317.171,959.656,338.055,734.236,169.91,787.631,162.068,0,0,915.349,197.286,916.657,180.337,0,0,0,0,921.864,216.825,0,0,0,0,705.565,240.288,709.436,207.689,693.847,257.274,695.088,192.042,0,0,0,0,0,0,0,0,0,0,0,0
78,727.68,216.86,738.104,237.689,752.443,296.301,839.777,317.221,960.952,339.297,736.803,169.893,843.679,156.903,958.335,143.846,916.644,193.366,917.948,180.329,0,0,0,0,924.469,216.835,0,0,0,0,706.846,245.498,715.965,212.923,700.31,259.826,701.604,193.379,0,0,0,0,0,0,0,0,0,0,0,0
79,730.267,219.426,739.423,242.866,755.003,297.603,839.746,318.458,962.267,339.381,735.537,169.924,786.325,163.382,0,0,927.068,192.045,924.462,179.044,0,0,0,0,934.879,207.715,0,0,0,0,705.538,249.419,715.953,212.87,702.89,263.744,704.22,193.358,0,0,0,0,0,0,0,0,0,0,0,0
80,730.277,220.745,739.394,242.886,753.729,298.926,835.847,319.79,963.542,340.64,736.799,171.242,786.333,165.994,0,0,921.868,190.77,921.851,180.347,0,0,0,0,925.774,205.117,0,0,0,0,702.924,255.936,709.451,212.935,704.243,266.322,705.518,194.702,0,0,0,0,0,0,0,0,0,0,0,0
81,731.58,220.722,740.701,245.497,753.724,300.251,847.57,324.996,963.573,341.955,738.122,173.821,846.267,162.051,0,0,919.24,194.673,920.545,182.924,0,0,0,0,921.86,211.603,0,0,0,0,704.272,253.302,713.358,211.594,702.962,263.738,713.361,192.051,0,0,0,0,0,0,0,0,0,0,0,0
82,732.886,222.029,741.995,249.421,753.751,304.163,846.281,326.318,962.241,344.538,739.406,175.124,850.213,162.141,963.532,149.065,915.336,201.192,919.25,184.274,0,0,0,0,921.858,220.746,0,0,0,0,0,0,0,0,702.874,266.325,713.318,194.684,0,0,0,0,0,0,0,0,0,0,0,0
83,727.693,223.362,744.616,245.49,755.072,304.128,847.571,328.874,960.937,347.123,740.708,176.424,784.999,169.919,0,0,923.166,201.188,923.146,184.259,0,0,0,0,928.369,220.747,0,0,0,0,0,0,697.718,215.538,702.902,266.363,700.308,205.095,0,0,0,0,0,0,0,0,0,0,0,0
84,730.284,223.337,744.634,245.489,756.328,304.139,843.667,327.592,962.252,348.47,742.008,175.148,850.17,164.689,0,0,924.457,198.572,924.472,184.258,0,0,0,0,928.386,211.616,0,0,0,0,701.598,263.762,697.702,216.827,705.534,266.351,708.135,199.882,0,0,0,0,0,0,0,0,0,0,0,0
