Frame Number,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,y21,x22,y22,x23,y23,x24,y24
000000000010,343.438,512.341,470.716,423.995,486.246,556.466,722.743,610.95,940.92,688.866,475.882,301.808,696.728,198.014,888.972,81.0026,881.152,387.575,883.757,449.906,1114.98,488.854,0,0,870.796,322.625,1073.41,317.434,0,0,0,0,330.426,507.03,0,0,330.417,465.571,0,0,0,0,0,0,0,0,0,0,0
000000000011,338.171,527.834,0,0,0,0,0,0,0,0,488.965,569.509,717.595,610.887,943.561,694.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.439,509.648,0,0,345.988,473.309,0,0,0,0,0,0,0,0,0,0,0
000000000012,356.414,527.812,488.94,436.909,499.288,566.766,727.866,613.622,940.916,696.749,488.849,320.051,701.897,215.996,883.803,94.1078,896.754,397.96,904.551,447.37,1109.82,499.251,0,0,881.18,338.189,1070.86,335.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000000000013,364.16,543.392,494.093,442.153,499.276,553.833,733.115,616.151,943.593,701.956,494.083,322.611,704.565,221.313,883.689,112.14,901.959,400.581,901.954,457.714,1114.97,509.678,1585.22,551.301,883.799,338.219,1070.83,322.689,1338.41,322.664,0,0,346.02,527.956,0,0,346.065,486.324,0,0,0,0,1338.46,327.905,0,0,0,0,1605.96
000000000014,379.745,551.158,501.875,447.441,512.253,569.466,735.625,621.406,946.069,704.54,496.735,338.173,714.802,234.302,881.167,122.583,920.149,418.747,920.144,488.922,1107.2,525.237,0,0,904.548,346.068,1088.95,338.164,1346.16,330.443,361.554,548.581,364.161,535.669,0,0,361.664,491.573,0,0,0,0,1343.66,343.422,0,0,0,0,0
000000000015,395.399,556.47,509.693,462.922,527.88,587.619,738.331,629.11,946.214,707.071,507.051,346.04,712.3,242.148,876.005,138.249,907.177,423.939,904.585,488.949,1117.58,527.916,0,0,901.959,358.972,1083.8,351.234,1341.01,343.412,0,0,379.821,548.697,0,0,374.604,507.117,0,0,0,0,1351.39,358.966,0,0,0,0,0
000000000016,0,0,0,0,0,0,0,0,0,0,533.106,600.602,735.761,631.681,946.176,701.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.246,553.902,0,0,364.167,522.695,0,0,0,0,0,0,0,0,0,0,0
000000000017,392.762,584.971,527.806,486.187,540.856,605.825,746.095,634.451,0,0,522.687,366.81,730.478,262.857,881.056,177.079,899.376,455.118,909.754,525.242,1276.07,535.676,1561.81,551.179,878.589,382.426,1047.4,343.406,1320.26,364.233,0,0,382.366,571.969,0,0,379.821,535.634,0,0,0,0,1320.21,382.373,0,0,0,0,1572.24
000000000018,0,0,0,0,0,0,0,0,0,0,548.614,626.569,733.124,636.926,946.062,712.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000000000019,408.426,600.585,533.146,507.127,553.846,631.749,746.084,649.877,943.558,714.936,530.422,390.177,714.961,304.414,881.127,216.168,899.363,473.303,883.798,543.449,1138.36,551.329,1299.42,548.616,891.547,405.835,1039.63,366.864,1340.96,384.917,390.21,610.896,392.759,590.166,0,0,387.64,548.559,0,0,0,0,0,0,0,0,0,0,0
000000000020,421.375,584.994,546.03,509.764,556.472,631.78,740.887,652.553,943.451,717.645,533.059,398,730.474,314.8,883.78,234.234,901.92,481.13,888.964,566.778,1065.6,572.002,0,0,894.164,418.773,1278.58,408.438,0,0,0,0,400.547,572.051,0,0,387.547,553.84,0,0,0,0,0,0,0,0,0,0,0
000000000021,423.989,608.344,545.967,525.235,561.604,644.751,634.393,652.583,0,0,535.628,405.776,733.085,322.683,881.218,244.73,886.389,494.127,883.776,556.427,1057.82,574.625,1294.21,548.622,881.14,431.771,1260.45,421.316,1296.86,408.402,410.98,610.913,405.817,592.779,0,0,400.6,553.82,0,0,0,0,0,0,0,0,0,0,0
000000000022,421.36,610.959,548.531,530.558,561.63,647.392,738.237,665.535,940.869,738.249,533.046,423.877,733.046,338.218,883.771,260.323,899.341,507.064,891.548,566.843,1073.41,577.21,1278.6,548.705,883.801,442.172,1263.05,426.642,0,0,0,0,405.777,605.789,0,0,400.493,572.068,0,0,0,0,0,0,0,0,0,0,0
000000000023,431.733,613.592,548.549,538.3,566.765,655.275,743.483,675.839,940.87,743.534,535.633,429.184,733.059,343.478,881.15,278.343,901.929,512.275,901.957,577.202,1070.85,577.229,0,0,886.367,444.776,1260.52,429.147,0,0,416.193,626.516,413.587,608.343,0,0,405.848,564.26,0,0,0,0,0,0,0,0,0,0,0
000000000024,426.518,616.256,548.699,546.061,569.418,660.339,748.717,688.878,943.42,756.512,535.67,442.12,735.696,348.66,881.128,283.761,907.149,512.319,907.161,574.619,1050,592.827,0,0,894.167,449.952,1252.68,442.122,0,0,410.949,626.608,408.347,611.051,0,0,403.246,572.113,0,0,0,0,0,0,0,0,0,0,0
000000000025,0,0,0,0,564.248,660.332,753.915,694.112,943.438,761.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000000000026,0,0,0,0,546.027,431.731,735.619,364.248,878.511,299.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000000000027,0,0,0,0,0,0,0,0,0,0,566.814,673.401,759.035,701.906,930.589,769.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.18,592.828,0,0,0,0,0,0,0,0,0,0,0
000000000028,0,0,0,0,543.477,447.384,725.353,379.802,865.586,304.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000000000029,0,0,0,0,546.008,449.914,720.062,382.484,870.739,304.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000000000030,447.409,533.02,551.323,571.968,572.019,673.433,777.227,714.832,925.381,759.169,543.461,452.572,717.481,387.627,0,0,912.356,527.878,901.964,590.252,1237.14,569.4,1556.62,551.371,901.951,465.546,1221.47,449.98,1525.41,444.717,0,0,0,0,488.848,634.31,431.747,556.44,0,0,0,0,0,0,1632.02,540.884,1629.28,551.23,1574.8
000000000031,0,0,551.164,574.595,545.969,465.502,722.721,387.614,875.974,301.95,569.312,676.066,678.529,696.814,0,0,883.777,512.329,883.795,579.805,1024,629.204,0,0,878.586,460.292,1213.64,455.138,1491.67,447.323,0,0,0,0,465.436,533.081,525.225,647.339,0,0,0,0,0,0,0,0,0,0,0
000000000032,0,0,551.305,571.991,546.099,465.537,735.606,387.606,881.086,301.885,569.514,676.065,686.356,696.826,774.606,699.323,914.951,522.674,907.158,590.217,1026.7,626.57,0,0,907.14,465.426,1205.9,460.273,1476.06,447.339,0,0,0,0,468.138,527.911,0,0,0,0,0,0,1481.28,447.367,0,0,0,0,0
000000000033,0,0,553.887,572.035,548.693,475.89,722.745,400.591,881.193,301.985,572.107,676.003,675.966,696.821,0,0,907.164,517.451,907.158,571.985,1026.61,621.405,0,0,904.578,460.351,1203.29,457.745,1460.49,447.378,0,0,0,0,468.157,540.819,0,0,1515.08,423.937,1522.76,426.527,0,0,0,0,0,0,0
000000000034,447.421,525.287,553.888,574.608,548.691,478.513,720.169,405.742,886.453,309.644,577.223,675.967,673.368,694.231,0,0,912.347,517.506,904.579,572.005,1029.25,616.163,0,0,912.351,465.447,1195.65,465.41,1455.3,449.954,0,0,447.363,530.521,468.06,535.637,0,0,1535.83,444.697,0,0,1478.67,460.301,0,0,0,0,0
000000000035,0,0,556.467,572.132,590.132,675.859,675.897,696.721,0,0,548.659,468.206,722.754,405.895,888.974,320.001,914.946,512.328,912.365,574.614,1026.65,616.191,0,0,912.344,460.285,1198.19,462.941,1442.27,455.133,447.339,605.771,462.854,548.66,447.378,634.274,449.975,533.085,1507.21,457.681,0,0,1468.31,455.105,0,0,0,0,0
000000000036,462.864,525.216,564.229,569.454,556.45,470.785,733.083,413.559,891.541,322.781,584.96,670.729,0,0,0,0,925.339,512.283,917.539,572.067,1026.67,616.188,0,0,933.125,455.147,1195.51,465.444,1413.75,460.33,462.924,533.156,0,0,468.046,533.041,0,0,1483.93,465.547,1481.26,457.757,1442.31,449.95,0,0,0,0,0
000000000037,468.097,520.091,566.838,584.971,590.24,655.177,0,0,0,0,0,0,0,0,0,0,946.107,512.276,995.48,582.43,1234.53,574.596,1564.39,551.287,953.901,457.738,1198.18,465.438,1408.54,465.454,465.557,527.87,0,0,478.498,535.69,0,0,1468.29,470.68,1468.27,465.445,1429.34,449.921,1631.89,540.854,1626.68,548.703,1582.6
000000000038,0,0,574.59,572.006,595.455,649.941,0,0,0,0,569.337,468.093,722.755,426.537,901.962,343.538,943.52,512.31,935.722,571.997,1236.99,572.076,1569.61,551.282,933.141,455.141,1195.51,465.611,1400.68,468.018,0,0,0,0,0,0,0,0,1465.64,470.727,1460.49,465.478,1418.93,457.702,1639.74,538.249,1631.94,551.197,1587.78
000000000039,483.654,512.236,572.027,564.225,571.996,468.117,738.361,431.768,964.247,338.21,579.816,644.771,0,0,0,0,938.312,514.905,948.709,569.449,1231.91,569.467,1567.02,551.28,927.934,462.86,1195.49,465.589,1395.5,470.72,473.316,522.695,0,0,491.456,525.3,0,0,0,0,0,0,1421.48,473.346,1629.4,543.454,1626.71,551.321,1587.76
000000000040,488.832,507.16,572.081,564.189,577.269,468.183,753.906,429.179,922.657,364.144,572.066,642.144,0,0,0,0,904.56,517.47,969.493,569.439,1226.69,569.488,1548.87,551.257,888.973,465.539,1195.6,468.196,1395.56,475.888,486.225,517.437,475.927,507.135,491.551,530.468,465.456,600.654,1452.69,486.201,0,0,1421.54,475.918,0,0,0,0,1567.01
000000000041,488.906,501.848,582.377,553.855,585.032,468.04,756.441,431.78,920.059,366.897,585.049,634.314,0,0,0,0,837.002,538.255,860.398,577.226,1024.08,429.205,0,0,873.385,488.894,1195.5,468.052,1398.16,478.502,486.35,509.658,483.727,501.871,499.299,525.29,473.309,590.306,1463.02,481.102,1457.93,470.738,1426.72,481.069,0,0,0,0,0
000000000042,488.98,496.677,590.127,548.706,590.229,462.91,756.516,434.359,920.054,369.365,590.166,623.969,0,0,0,0,925.342,520.075,985.079,564.261,1226.69,561.59,1548.81,548.734,914.96,465.558,1195.53,465.581,1400.79,481.1,0,0,483.601,501.918,507.034,509.755,483.603,509.695,1465.77,478.535,0,0,1434.52,486.242,0,0,0,0,1566.99
000000000043,501.843,489.007,585.02,535.678,592.929,457.727,758.987,426.6,925.389,366.815,574.617,595.393,0,0,0,0,935.741,517.455,995.478,559.043,1213.64,551.309,1546.19,548.676,920.1,465.494,1198.13,465.503,1418.96,483.603,489.034,506.971,486.345,491.548,509.69,509.718,0,0,1481.24,457.717,1468.27,452.514,1444.94,486.231,1626.75,535.702,0,0,1559.21
000000000044,0,0,595.408,538.223,595.453,449.961,766.879,423.952,922.673,364.299,605.792,623.997,0,0,0,0,943.495,491.495,0,0,0,0,0,0,930.514,546.029,1213.65,551.316,0,0,0,0,0,0,509.649,491.551,473.313,564.263,0,0,0,0,0,0,0,0,0,0,0
000000000045,0,0,0,0,595.406,447.408,759.043,421.341,925.411,358.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000000000046,496.696,569.353,605.744,525.234,603.192,442.152,761.697,405.686,917.53,346.02,592.912,605.776,0,0,0,0,935.718,491.554,951.302,543.43,1198.16,546.08,1499.46,551.303,927.952,444.688,1185.15,447.227,1411.12,468.15,488.846,561.61,488.906,556.461,509.68,470.777,481.097,538.223,1455.27,442.122,1455.3,442.133,1429.32,470.738,0,0,0,0,1507.28
000000000047,488.823,551.405,598.029,517.445,603.23,436.937,766.876,390.193,927.951,327.786,592.867,592.888,0,0,0,0,896.78,470.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.47,548.708,514.864,468.077,483.728,527.901,0,0,0,0,0,0,0,0,0,0,0
000000000048,488.89,548.561,610.948,507.153,611.046,423.985,766.855,382.469,925.393,317.437,600.561,587.634,694.153,631.656,774.632,621.341,901.979,462.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.698,535.716,530.513,465.403,488.904,520.072,0,0,0,0,0,0,0,0,0,0,0
000000000049,504.459,530.576,611.024,506.981,611.096,421.366,777.219,366.864,925.365,301.819,605.795,587.581,730.498,618.823,901.91,636.946,920.154,483.644,920.14,530.395,1187.68,530.54,1455.28,548.751,914.97,429.113,1177.4,444.709,1408.54,468.128,494.116,525.289,488.959,527.906,517.462,447.453,486.355,504.508,1457.89,431.772,1460.47,436.921,1434.53,470.689,0,0,0,0,1468.28
000000000050,0,0,611.024,494.087,618.749,410.925,782.421,361.462,928.006,283.732,603.176,582.434,756.507,626.518,881.097,649.994,917.545,478.483,922.715,525.291,1187.74,530.475,1421.53,551.189,917.535,426.554,1174.83,444.604,1421.52,470.727,0,0,0,0,530.486,444.772,572.004,548.595,1463.13,429.198,1463.06,434.31,1439.71,488.838,1530.67,522.682,1525.48,530.502,1444.9
000000000051,491.481,527.895,613.597,488.839,623.976,403.151,798.11,343.411,930.589,278.408,600.626,571.987,759.138,629.179,883.741,668.176,907.144,481.088,909.755,527.77,1179.89,533.149,1395.52,540.871,904.619,426.626,1174.7,444.711,1408.56,470.692,0,0,486.283,520.037,530.397,442.067,491.52,501.838,1447.51,436.965,1444.96,431.785,1429.35,473.352,0,0,0,0,0
000000000052,0,0,613.65,481.098,626.606,397.983,792.815,340.89,925.241,278.359,605.797,566.794,769.459,634.279,876.011,673.435,917.533,470.699,920.112,520.1,1172.09,533.165,1367.02,543.495,914.976,421.376,1174.7,444.717,1416.37,468.196,0,0,0,0,564.201,442.119,566.843,525.22,1452.72,429.108,1455.31,436.902,1437.1,473.324,1481.26,566.806,0,0,1398.16
000000000053,0,0,618.766,470.74,631.718,387.567,797.952,338.124,920.165,275.889,610.889,561.617,764.268,631.898,873.382,675.962,914.959,470.686,917.568,520.084,1156.52,533.07,1369.59,540.884,914.934,423.853,1172.01,444.656,1408.55,470.702,0,0,0,0,577.254,436.899,559.025,509.656,0,0,0,0,1426.76,475.896,1463.13,566.811,0,0,1395.56
000000000054,0,0,618.853,473.355,631.761,385.038,803.226,327.869,904.596,280.956,610.973,564.253,761.674,634.286,873.335,681.099,912.374,468.064,914.932,514.893,1156.5,535.614,1372.16,543.469,907.165,421.285,1172.06,444.766,1408.56,470.716,0,0,0,0,571.983,429.2,559.019,504.488,1444.94,426.62,1447.55,429.154,1434.53,473.299,1437.09,569.401,0,0,1398.14
000000000055,501.889,514.875,621.374,468.123,629.151,384.956,795.389,333.039,901.927,281.213,610.999,559.061,759.205,631.738,865.639,683.699,904.523,468.123,904.513,517.473,1151.33,530.51,1359.23,548.559,901.966,418.716,1169.45,444.808,1411.15,470.74,0,0,0,0,530.402,423.963,577.245,517.434,1444.97,434.34,1447.54,436.947,1439.7,481.106,1424.21,572.134,1421.52,572.134,1382.62
000000000056,506.974,512.329,624.003,468.069,631.832,382.354,782.494,338.226,881.155,299.125,613.519,556.432,764.326,629.126,881.185,688.888,912.344,468.078,909.783,512.339,1135.82,527.892,1372.16,551.169,907.207,418.752,1164.37,444.815,1418.92,475.864,0,0,501.835,504.507,540.879,426.511,514.925,486.336,1457.88,444.786,1457.86,447.281,1437.11,486.288,1424.1,579.838,1416.32,577.211,1403.33
000000000057,507.009,512.316,624.011,465.534,634.315,379.82,782.542,338.247,870.765,304.5,611.038,551.272,764.328,616.21,886.364,678.552,907.159,465.474,907.154,509.655,1133.23,525.307,1361.84,548.744,904.578,416.17,1161.73,444.799,1426.72,473.36,0,0,501.857,506.979,556.433,423.887,512.306,486.381,1468.27,439.539,1465.71,444.775,1460.48,475.894,1403.35,572.102,1398.11,574.652,1387.75
000000000058,509.665,514.948,629.189,462.927,634.39,379.814,782.429,340.678,863.078,320.143,613.518,548.609,759.188,610.955,886.387,673.203,912.357,465.527,917.549,509.773,1146.12,525.182,1379.97,548.705,907.157,416.166,1159.15,444.782,1416.36,473.279,0,0,506.994,507.13,587.629,423.844,520.035,486.39,1450.15,431.756,0,0,1434.53,481.081,1457.88,546.073,0,0,1405.97
000000000059,512.327,512.226,631.655,465.513,0,0,0,0,0,0,623.95,553.901,764.302,605.827,894.206,655.066,914.958,465.424,920.149,509.644,1140.99,512.346,1366.97,548.563,907.193,413.523,1156.56,444.807,1421.52,473.375,0,0,507.103,506.97,0,0,512.347,483.644,1470.87,462.874,1463.12,452.552,1424.09,486.227,1437.07,535.681,1416.36,551.179,1387.77
000000000060,512.241,522.675,631.811,465.562,618.826,548.672,774.7,595.395,907.218,644.776,637.035,382.375,779.873,343.34,860.383,343.489,920.103,465.574,922.74,509.764,1135.73,509.769,1335.76,533.053,912.337,416.194,1156.53,444.813,1424.17,475.885,0,0,0,0,0,0,0,0,1478.71,473.323,1473.47,465.542,1442.34,481.098,1379.93,533.064,1366.95,546.049,1354
000000000061,512.332,517.527,631.863,462.934,639.543,382.396,779.922,343.483,860.382,348.638,618.823,551.248,772.004,585.034,904.593,626.622,907.139,465.538,909.763,507.146,1135.74,512.268,1338.34,527.735,904.531,421.351,1154.08,447.267,1405.92,470.76,0,0,509.595,509.647,590.231,423.866,517.489,489.009,1457.91,462.92,1460.48,460.317,1447.49,481.107,1377.39,530.433,0,0,1359.14
000000000062,540.869,504.491,634.366,462.898,629.218,546.044,777.231,574.62,907.115,610.893,644.728,382.47,787.612,346.053,863.07,358.985,907.173,468.137,912.327,514.853,1133.28,509.647,1330.59,514.868,904.521,421.347,1153.91,447.281,1408.56,470.746,527.833,507.091,527.859,491.507,0,0,527.887,452.523,1455.33,449.955,1455.32,449.931,1442.27,478.501,1356.52,509.747,1346.18,522.687,1351.36
000000000063,551.239,486.277,637.052,465.437,634.277,548.58,779.884,569.447,917.513,592.779,649.905,382.47,800.708,343.568,881.128,361.673,912.337,473.287,912.328,522.634,1130.59,507.132,1343.6,507.149,907.155,423.952,1151.42,444.795,1390.36,470.698,530.552,488.871,538.263,470.692,551.226,504.493,535.68,434.363,0,0,0,0,1442.29,473.332,1364.41,509.777,1359.2,514.898,1366.98
000000000064,538.233,509.655,644.791,465.48,634.395,548.625,777.343,566.881,914.944,587.55,655.139,384.989,805.842,358.895,891.586,361.572,912.36,465.547,920.114,514.921,1143.57,507.089,1398.14,483.729,909.784,418.773,1151.39,444.758,1426.75,470.773,527.926,509.661,527.893,499.295,0,0,535.683,449.938,1483.84,483.663,1481.21,473.276,1460.5,475.894,0,0,0,0,1452.72
000000000065,548.707,507.092,649.871,465.518,636.979,546.045,779.804,561.608,914.979,582.387,655.273,384.985,813.607,361.482,889,364.139,914.943,465.567,920.132,509.768,1140.97,507.082,1343.59,488.933,912.36,421.372,1153.94,444.749,1418.93,470.711,533.114,507.02,535.636,494.082,564.228,509.749,533.052,468.084,0,0,0,0,1457.91,478.53,1341.04,507.066,1341.04,504.462,1356.54
000000000066,556.418,501.896,652.59,465.56,649.996,548.617,782.495,559.075,920.062,582.439,660.328,385.022,818.716,361.626,917.561,364.238,912.328,468.056,912.369,512.244,1143.57,507.131,1346.22,488.919,909.742,423.91,1151.3,444.782,1437.08,470.709,538.282,504.427,540.891,486.289,561.657,509.795,548.537,447.307,1473.47,468.118,1473.48,465.48,1463.11,478.473,1348.79,507.193,1343.64,507.012,0
000000000067,553.861,514.833,655.2,465.54,652.655,548.742,785.031,556.472,920.105,590.074,665.54,384.972,811.053,361.657,904.597,361.693,920.126,475.879,914.969,527.777,1141,507.076,1437.1,475.95,917.545,426.489,1146.2,447.218,1442.29,470.794,546.033,514.914,540.876,507.173,0,0,538.266,481.114,1470.85,442.145,1465.73,444.706,1465.66,483.676,0,0,0,0,1470.87
000000000068,572.003,499.332,655.272,465.535,655.201,548.666,787.626,561.651,909.727,592.786,665.561,385.058,805.878,364.139,909.714,361.637,925.362,473.308,922.762,525.249,1138.33,506.945,1361.81,475.921,925.384,424.021,1143.53,447.327,1382.58,470.73,553.836,507.088,553.84,488.814,572.102,525.168,551.277,444.806,1473.49,455.134,1468.33,449.931,1387.8,488.864,0,0,0,0,1369.57
000000000069,569.438,507.18,657.789,465.521,655.178,548.728,782.43,566.772,917.584,598.018,670.716,384.996,808.426,364.201,917.5,361.525,922.755,475.882,920.102,522.635,1140.92,506.988,1377.36,468.129,922.76,426.586,1135.82,447.368,1372.18,468.148,553.839,509.753,551.312,496.701,0,0,553.82,462.875,1468.32,468.16,1470.92,462.914,1379.99,486.351,1463.08,455.111,0,0,1403.34
000000000070,582.424,488.902,657.798,465.443,655.179,546.095,779.836,569.499,901.991,610.963,670.698,384.941,805.828,364.272,922.64,351.226,914.932,481.064,912.326,520.047,1135.76,507.034,1379.94,468.114,912.378,439.49,1138.34,447.276,1372.17,470.749,564.231,491.507,569.366,473.343,577.225,509.647,569.367,444.633,1452.68,465.522,0,0,0,0,1457.92,455.145,1450.08,465.56,1416.31
000000000071,574.654,496.662,657.771,465.513,652.625,546,782.553,574.628,904.461,623.961,670.743,385.041,803.33,364.198,925.248,345.97,912.342,473.355,912.347,514.921,1133.22,506.966,1361.75,468.148,909.79,429.176,1133.29,449.907,1356.59,468.115,556.409,504.451,556.441,483.734,572.046,520.102,556.428,444.647,0,0,0,0,1452.7,475.928,0,0,0,0,1460.51
000000000072,582.398,507.114,655.224,468.058,655.083,548.552,779.812,577.275,899.289,631.665,665.567,387.607,800.574,364.131,922.749,343.461,917.556,483.697,920.138,525.309,1130.65,506.977,1353.99,465.534,917.532,439.493,1133.09,447.347,1361.78,465.511,566.792,509.622,564.223,491.529,611.058,517.531,566.84,447.378,1447.5,434.317,1444.9,431.771,1405.93,483.671,1353.92,504.523,0,0,1369.58
000000000073,577.22,509.67,655.204,468.074,649.987,546.009,779.824,587.607,899.356,634.433,668.146,387.681,800.692,364.081,922.668,343.332,912.362,478.509,912.334,517.453,1130.59,504.508,1351.41,465.47,914.948,436.926,1135.72,447.314,1346.2,468.153,564.204,509.614,566.844,499.252,0,0,569.456,452.533,1444.94,436.92,1444.94,439.523,1390.35,483.683,1442.31,431.777,1442.27,442.179,1408.52
000000000074,587.582,499.312,660.325,468.129,655.279,548.619,785.09,590.262,899.347,637.026,670.778,390.2,797.996,364.081,917.52,340.72,904.556,483.72,904.519,527.793,1130.46,504.431,1353.99,465.5,904.614,439.529,1135.86,444.774,1351.39,465.519,569.361,504.409,569.447,486.205,590.208,512.321,569.405,444.828,1444.88,442.172,1444.88,436.978,1395.55,475.875,1442.3,436.946,1437.13,447.269,1411.1
000000000075,590.254,496.718,668.132,468.117,657.783,548.559,792.811,592.731,899.261,636.96,673.275,395.4,800.656,361.698,922.76,327.888,917.56,478.508,912.351,522.634,1130.66,496.728,1338.41,470.743,909.777,431.712,1138.38,442.154,1356.57,455.17,569.496,504.508,572.06,483.742,595.41,514.859,572.093,444.655,1447.49,439.557,1447.54,436.943,1372.19,449.96,1356.58,509.741,1343.59,509.683,1343.62
000000000076,592.77,496.719,665.577,470.704,660.33,548.685,792.852,590.332,888.944,634.307,673.244,400.498,803.265,361.654,922.724,325.266,922.78,478.506,927.918,525.197,1127.88,496.706,1343.57,462.945,920.129,431.755,1138.38,426.671,1338.45,447.401,572.04,507.069,572.143,486.257,608.346,517.489,572.056,444.646,1346.19,504.444,1359.17,491.553,1359.19,439.515,1359.16,509.73,1348.78,507.136,1379.9
000000000077,590.129,501.923,670.708,470.778,673.244,548.728,798.082,590.325,891.588,629.196,668.177,403.173,798.02,364.204,922.71,322.748,920.147,481.102,925.297,522.685,1122.81,496.659,1330.58,465.578,914.943,436.924,1130.46,423.941,1330.59,444.688,572.01,507.063,572.139,488.836,0,0,572.105,447.277,1343.69,491.471,0,0,1343.67,436.902,1359.11,506.966,1346.23,504.419,1343.63
000000000078,590.199,501.894,670.728,470.76,673.32,546.063,795.369,587.54,886.412,616.142,668.172,405.711,800.741,364.235,920.133,322.76,925.331,481.135,927.926,525.193,1122.81,496.707,1320.27,473.304,925.368,434.342,1130.51,423.95,1322.82,442.148,572.022,507.147,572.072,488.838,611.007,514.861,574.635,447.321,1374.78,486.244,1392.95,465.491,1340.98,434.318,1364.35,507.096,1356.62,507.128,1328.06
