Frame Number,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,y21,x22,y22,x23,y23,x24,y24
000000000010,1130.75,483.265,1024.71,489.075,1024.68,406.708,889.331,389.014,786.351,389.169,1021.77,574.319,901.107,597.904,792.23,621.486,821.636,503.844,818.767,456.802,553.79,474.357,338.95,500.896,827.527,550.805,574.409,556.858,359.564,553.944,1142.38,468.493,1142.52,503.742,1119.07,439.107,1121.93,524.337,294.812,577.394,306.597,586.178,333.065,553.731,271.236,477.321,274.19,468.493,318.366
000000000011,1133.65,483.287,1024.77,489.145,1024.81,409.632,889.35,388.99,789.292,391.988,1021.8,574.318,904.093,597.986,792.191,618.627,806.909,503.849,806.952,456.789,556.77,477.365,339.035,500.792,804.009,550.777,577.414,559.76,350.79,553.82,1142.42,471.416,1142.59,503.719,1121.91,441.978,1124.86,524.448,291.916,597.98,309.552,600.838,330.169,550.728,268.282,477.292,271.219,465.566,315.445
000000000012,1136.55,483.272,1024.81,491.982,1024.86,409.598,898.208,388.982,792.214,394.9,1021.86,574.337,904.072,598.016,789.346,618.601,809.87,506.741,809.896,459.624,559.755,480.173,344.895,497.908,809.853,550.931,571.471,568.553,338.892,553.958,1142.52,468.534,1145.51,503.719,1124.83,439.13,1130.7,524.428,283.048,600.964,297.802,601.008,315.452,547.989,280.071,477.276,283.035,468.518,330.135
000000000013,1136.56,483.235,1024.88,489.113,1027.74,409.579,895.206,389.018,792.24,400.826,1021.9,574.377,904.111,598.027,789.208,618.577,815.76,503.864,821.648,456.766,556.753,480.152,341.931,500.772,812.887,550.813,574.34,565.577,321.316,571.449,1142.59,471.369,1145.52,503.708,1127.82,442.065,1130.7,524.454,250.697,592.052,268.32,598.014,297.745,562.677,274.2,480.314,277.141,474.402,324.239
000000000014,1139.51,483.318,1027.69,489.079,1030.7,409.583,903.942,388.992,795.215,403.75,1021.93,574.374,904.149,600.819,786.218,621.359,812.775,506.668,815.762,456.735,556.798,480.335,341.862,500.748,809.88,550.91,577.305,556.872,318.309,577.432,1145.47,474.279,1157.16,503.716,1130.72,442.042,1136.61,527.224,238.912,615.579,253.641,618.567,291.814,574.31,271.235,489.084,271.251,480.268,318.4
000000000015,1139.56,483.295,1027.64,491.998,1036.49,409.659,904.002,389.046,795.188,406.592,1021.83,577.301,904.15,600.859,786.236,621.381,806.918,506.752,809.845,459.545,559.693,480.302,344.861,500.849,804.029,550.955,577.286,559.728,324.213,580.329,1148.32,474.283,1157.16,503.739,1133.61,444.914,1136.6,527.254,247.831,597.953,259.549,600.9,294.809,577.367,291.926,500.896,291.943,489.08,333.055
000000000016,1139.6,486.095,1024.9,494.962,1033.61,409.697,904.01,389.049,795.149,406.705,1024.64,577.446,901.131,606.831,768.747,621.652,803.969,509.655,806.892,459.647,553.893,483.075,344.922,500.739,803.999,553.883,568.548,559.714,321.363,580.423,1148.43,474.378,1157.22,503.833,1133.64,444.964,1133.67,527.36,265.419,595.037,274.187,598.049,297.736,577.423,294.762,494.984,294.803,483.268,335.956
000000000017,1139.61,483.35,1027.66,494.943,1030.66,409.644,903.971,391.958,792.284,409.483,1024.65,580.336,886.474,609.807,759.853,627.509,824.582,506.736,830.43,459.698,553.784,483.121,350.724,497.862,824.588,553.752,568.55,568.498,324.249,583.239,1151.3,474.413,1157.23,503.85,1136.56,450.787,1136.56,530.21,268.291,603.847,274.297,609.705,300.689,577.347,291.915,497.95,291.916,483.324,335.959
000000000018,1139.6,486.133,1027.75,500.8,1030.7,412.562,903.967,400.744,792.217,409.5,1024.73,583.275,895.268,621.417,765.645,630.42,818.729,506.721,827.547,459.691,553.846,480.375,341.897,500.784,815.791,553.759,562.667,565.635,318.376,583.273,1151.35,477.304,1160.05,503.914,1136.56,453.737,1139.51,530.423,268.316,618.61,274.218,621.429,294.838,577.3,288.937,497.947,288.902,486.099,321.338
000000000019,1142.55,492.033,1030.7,503.889,1036.52,415.479,901.13,406.566,789.268,409.535,1024.79,592.093,898.219,621.513,765.648,642.084,815.808,506.737,821.645,459.66,553.854,483.17,341.889,500.863,815.79,553.756,559.732,571.412,306.582,592.061,1160.07,480.271,1160.16,509.63,1139.46,456.65,1139.57,539.116,244.856,600.911,256.601,612.681,277.174,583.27,294.773,500.878,294.782,489.045,327.167
000000000020,1148.38,503.8,1033.61,506.686,1039.43,418.505,903.978,409.476,789.247,406.631,1027.66,594.973,901.125,624.419,762.69,645.056,809.938,506.79,812.869,459.689,553.766,483.235,341.904,497.937,809.859,553.836,562.617,571.514,303.66,589.098,1163.03,483.202,1163.14,518.497,1139.52,456.552,1142.54,542.109,241.863,621.471,256.589,624.443,280.069,577.386,291.824,503.803,288.974,489.116,324.26
000000000021,1157.15,503.908,1036.55,506.884,1042.35,424.33,904.002,409.57,786.448,406.619,1027.75,597.912,898.218,627.483,762.714,647.927,821.656,506.842,824.604,462.564,550.971,486.173,341.989,497.892,818.765,556.728,559.712,574.322,306.613,592.034,1163.2,483.271,1168.93,518.561,1139.56,456.684,1154.21,544.978,238.889,630.329,250.713,630.342,283.024,577.324,291.846,503.771,291.855,489.139,324.233
000000000022,1160.12,506.684,1045.28,512.584,1045.38,430.124,904.026,409.72,783.451,403.739,1039.44,600.849,903.991,633.258,762.672,651.039,836.41,512.589,839.368,465.59,550.979,489.039,350.719,494.966,839.322,559.754,550.977,574.362,300.745,589.121,1166.12,486.234,1171.87,527.177,1145.43,459.775,1148.41,547.983,241.825,624.516,250.759,627.389,280.08,577.299,306.578,503.725,309.507,491.989,335.965
000000000023,1163.16,506.802,1048.19,518.501,1048.37,433.125,907.009,412.489,786.247,403.777,1042.42,600.973,909.937,645.113,765.821,659.791,830.495,521.465,833.399,474.388,550.881,494.973,341.976,500.752,833.391,571.417,556.744,574.457,303.631,592.03,1171.96,491.98,1180.75,527.307,1148.41,462.691,1163.05,550.89,244.803,630.32,253.652,627.453,280.081,577.327,294.847,506.717,297.792,497.896,327.164
000000000024,1169.03,509.754,1048.34,518.559,1054.17,433.196,909.929,412.523,786.336,406.572,1045.43,606.783,907.042,644.999,762.854,668.571,830.506,527.252,830.535,480.152,542.074,492.043,353.672,494.95,833.447,574.412,556.785,574.542,297.741,594.964,1186.49,497.926,1186.69,527.406,1160.1,462.689,1163.19,550.853,247.662,645.129,259.469,644.999,271.35,577.452,291.876,503.741,291.892,486.229,338.902
000000000025,1174.85,509.784,1051.31,524.418,1060.01,436.001,915.845,412.636,789.388,403.757,1048.42,612.663,915.891,648.031,771.622,671.435,845.225,530.202,848.164,483.091,550.967,492.01,359.56,494.939,848.15,577.308,562.649,577.395,303.62,594.923,1186.69,500.782,1186.68,530.287,1163.12,474.371,1163.12,556.831,241.8,624.507,247.739,624.547,283.041,577.363,306.601,503.756,315.437,494.934,339.009
000000000026,1183.56,521.399,1062.95,527.293,1065.92,436.081,921.726,412.668,792.197,403.719,1054.16,618.52,927.545,651.058,786.297,671.711,836.387,530.384,839.329,483.246,553.81,489.131,365.464,494.993,833.481,577.496,571.439,580.267,297.823,592.117,1189.58,503.694,1192.47,533.266,1166.08,477.273,1169.06,565.611,241.853,633.276,247.762,630.395,277.154,577.318,300.694,500.813,306.594,489.066,356.576
000000000027,1186.58,527.256,1066,530.247,1068.8,436.177,927.61,415.521,795.211,403.772,1063.03,621.426,930.613,653.977,786.336,683.291,857.011,530.402,860.013,486.119,553.949,486.248,371.382,495.006,856.998,577.421,568.48,577.513,297.796,594.977,1192.62,506.607,1198.41,539.169,1169.02,480.109,1177.83,568.538,238.863,639.153,244.845,636.202,277.153,577.361,324.229,503.774,327.205,494.94,362.434
000000000028,1186.69,527.328,1068.9,533.179,1068.86,439.066,927.541,415.6,798.166,403.778,1068.81,621.553,933.583,659.816,792.314,692.006,856.912,533.269,856.95,486.2,553.904,489.062,377.258,497.882,856.96,580.32,574.335,580.32,297.764,595.034,1195.49,506.66,1204.27,542.03,1171.87,480.173,1186.53,568.497,244.715,630.359,247.763,627.44,274.281,580.285,315.419,489.089,318.409,483.194,362.495
000000000029,1189.5,527.416,1068.9,536.125,1068.89,441.95,927.677,421.369,803.945,406.609,1068.83,624.44,930.568,659.827,789.317,692.285,859.897,536.218,865.853,492.039,550.938,491.985,362.504,500.832,856.99,583.226,571.528,586.233,297.739,595.052,1201.36,506.806,1207.17,544.995,1177.8,480.37,1186.63,571.469,241.857,642.105,247.65,639.157,274.214,577.46,294.816,477.324,297.787,474.374,341.883
000000000030,1189.67,527.406,1071.89,536.239,1071.81,453.788,933.543,424.363,809.753,409.512,1069,624.432,933.499,668.479,812.727,695.121,860.008,536.159,865.794,492.016,553.799,494.953,359.505,503.783,859.977,580.377,565.62,580.423,297.803,595.08,1207.16,506.805,1210.09,544.985,1180.71,480.275,1186.53,571.479,244.692,636.24,247.824,633.296,277.128,577.47,291.844,483.256,294.855,480.256,339.009
000000000031,1192.6,527.439,1071.96,539.089,1074.74,456.613,930.606,427.26,812.75,409.566,1071.88,624.514,936.512,665.718,815.808,697.997,856.979,536.207,859.901,492.038,550.832,500.793,341.857,503.847,857.008,583.295,571.417,589.138,300.733,595.063,1210.04,506.871,1210.21,547.843,1183.66,480.353,1189.48,574.274,244.719,627.459,250.705,627.47,277.159,577.469,277.125,474.366,280.091,468.527,321.347
000000000032,1195.46,527.323,1074.75,539.07,1077.72,453.7,936.499,427.207,812.835,409.711,1071.95,627.402,945.231,668.57,830.505,695.229,859.918,536.213,862.87,491.999,556.784,503.844,335.999,506.636,859.991,583.306,574.395,592.107,303.661,595.033,1210.11,506.768,1213.07,545.021,1183.73,480.306,1189.68,574.442,241.9,627.43,247.857,627.477,280.133,577.415,259.519,480.278,262.417,477.273,315.362
000000000033,1198.45,527.299,1077.75,539.075,1083.6,453.666,942.335,430.244,812.965,412.564,1074.84,627.454,945.255,668.482,836.37,695.255,856.963,536.231,859.987,494.964,550.767,506.706,335.981,506.738,856.922,583.282,574.421,594.961,300.759,595.026,1210.23,506.781,1213.2,544.958,1186.61,483.138,1192.49,574.425,244.72,630.333,250.719,630.341,280.082,577.398,303.641,524.349,0,0,312.501
000000000034,1201.39,527.313,1077.79,539.1,1083.66,453.716,936.443,430.242,812.928,415.447,1077.75,627.473,951.147,665.621,851.084,695.092,860.001,539.112,868.729,494.971,553.858,506.769,306.56,506.632,860.008,583.304,577.401,594.986,303.698,594.988,1213.06,506.762,1216.07,544.986,1189.52,483.076,1198.38,574.392,244.667,627.463,247.854,627.473,285.968,577.289,244.869,492.043,247.772,486.11,285.998
000000000035,1204.26,527.321,1080.64,536.235,1083.59,450.778,936.46,433.03,815.804,415.541,1077.76,627.495,951.214,662.72,856.886,695.017,854.064,542.032,857.02,494.937,553.785,506.892,303.627,506.798,856.971,589.167,574.408,592.063,297.82,595.001,1213.15,506.747,1216.07,545.017,1189.63,480.285,1195.49,574.362,241.769,636.265,247.748,636.232,283.027,577.354,235.969,497.91,236.007,489.096,280.11
000000000036,1207.18,527.358,1086.53,536.183,1086.55,442.001,939.428,433.097,818.707,421.4,1080.69,627.438,951.213,662.663,857.092,692.195,859.934,542.024,868.775,494.989,559.752,509.649,303.67,512.609,856.984,589.176,574.487,592.119,297.745,595.051,1213.25,506.739,1216.12,547.871,1189.71,480.256,1198.43,574.388,238.901,642.098,247.648,639.221,274.257,577.39,235.978,489.118,241.812,486.118,277.189
000000000037,1207.13,527.342,1086.49,536.133,1086.51,439.15,933.552,433.08,821.68,427.297,1080.7,627.42,951.234,656.908,857.03,692.066,854.06,536.16,856.988,492.036,562.707,509.66,297.756,509.745,854.04,583.251,574.349,592.12,297.832,594.953,1213.25,506.722,1216.12,547.837,1192.57,480.27,1198.41,574.316,241.883,639.195,250.693,636.277,280.114,577.296,235.983,497.908,238.85,492.029,277.171
000000000038,1207.13,527.254,1086.5,533.325,1089.4,439.112,936.408,433.099,827.557,430.136,1080.65,627.391,951.223,651.048,857.013,686.319,859.912,539.135,862.923,494.983,553.839,506.833,294.885,509.792,859.909,583.329,568.571,592.044,303.622,592.104,1213.27,506.644,1216.15,544.95,1192.53,480.222,1201.31,574.263,241.805,636.233,247.73,633.323,285.964,577.285,233.063,489.105,235.978,486.173,274.192
000000000039,1207.2,527.222,1089.44,533.247,1089.56,436.201,942.322,433.071,830.452,430.261,1080.65,624.551,951.196,648.183,857.071,674.55,868.769,539.085,877.552,489.103,556.855,506.839,297.725,509.746,874.624,586.165,562.708,586.162,300.721,592.113,1216.03,506.672,1218.97,542.084,1195.42,480.273,1201.34,571.501,241.867,639.191,247.807,639.13,285.994,574.548,235.997,500.842,238.919,494.959,277.182
000000000040,1210.05,524.411,1089.5,530.403,1089.56,436.216,942.297,432.987,830.41,430.149,1080.69,624.526,954.121,647.977,856.856,671.632,859.919,536.225,862.866,489.128,562.654,506.841,297.815,509.742,862.854,583.302,556.851,580.359,297.793,592.097,1218.99,503.846,1221.9,539.107,1195.46,477.325,1198.44,571.475,238.894,630.36,247.716,630.349,280.111,577.28,235.949,489.101,238.922,486.141,280.082
000000000041,1210.1,521.417,1089.54,530.412,1092.35,436.203,939.434,430.151,830.474,424.341,1080.68,624.465,954.137,647.917,848.142,668.725,862.904,533.262,871.713,486.136,553.917,506.685,294.909,509.751,862.892,580.332,556.806,580.333,297.804,594.919,1218.98,503.622,1224.86,533.33,1192.51,477.192,1207.24,571.477,241.823,642.061,247.804,639.137,280.093,577.342,235.933,494.961,238.871,489.121,277.173
000000000042,1210.04,509.776,1092.33,530.3,1092.36,436.073,945.266,427.201,830.436,418.462,1086.58,621.571,957.067,645.077,839.357,665.705,862.859,533.328,865.84,489.095,553.754,506.688,294.881,509.783,862.883,580.346,539.147,577.489,297.811,592.045,1219.05,500.745,1224.86,530.371,1189.71,474.313,1207.27,568.58,241.89,636.258,250.67,636.213,283.022,574.539,236.005,497.904,241.761,492.018,277.192
000000000043,1210.11,509.644,1092.31,530.19,1092.38,433.193,942.31,418.399,827.553,412.706,1086.59,621.407,954.181,644.964,836.382,665.567,862.926,530.416,868.761,486.117,556.754,503.91,294.906,509.769,865.79,577.429,556.818,577.359,297.8,592.05,1221.92,497.879,1224.91,530.236,1195.42,471.392,1210.05,565.637,241.839,636.233,247.806,633.307,280.119,577.286,236.001,489.113,241.763,486.144,280.059
000000000044,1210.07,506.847,1089.51,527.244,1092.42,433.119,942.3,412.72,830.416,412.535,1086.57,618.478,951.242,639.232,833.345,659.8,862.897,533.186,865.841,483.311,556.8,506.647,294.932,509.755,862.918,577.436,562.626,577.268,297.817,592.053,1219.03,492.038,1224.93,527.463,1195.45,471.442,1210.08,562.626,241.796,639.124,247.795,636.205,280.121,577.294,238.884,486.164,241.844,483.25,280.085
000000000045,1210.14,506.826,1089.49,524.366,1092.39,433.111,945.237,412.56,827.494,409.694,1083.62,618.526,954.046,636.201,815.751,662.76,859.876,530.298,859.995,483.206,556.765,503.855,294.821,509.777,859.882,577.411,562.621,574.557,297.842,589.159,1219.04,489.16,1227.81,527.347,1192.59,465.555,1207.24,553.905,244.654,636.24,250.721,633.287,280.126,577.309,235.924,489.118,238.89,486.176,274.236
000000000046,1210.14,506.847,1089.55,521.411,1092.37,430.215,948.125,412.471,818.769,406.616,1083.63,615.652,951.171,639.116,809.953,659.769,836.348,527.351,842.276,477.343,550.917,503.81,294.874,512.609,830.512,577.371,556.842,574.546,300.71,589.113,1219.01,489.134,1224.9,527.399,1195.49,462.64,1201.39,553.825,244.772,639.182,256.581,636.272,280.129,577.255,235.932,489.066,238.927,486.127,274.255
000000000047,1210.13,506.798,1089.48,518.505,1092.31,427.267,945.286,409.592,815.818,397.872,1083.57,615.606,948.265,642.166,807.003,659.786,839.314,524.441,845.247,477.234,553.835,503.694,294.911,509.727,836.399,577.307,562.62,574.548,300.696,589.11,1219.06,486.183,1224.88,527.381,1198.37,459.725,1204.29,553.85,244.767,644.96,256.575,642.083,280.125,574.519,230.096,486.154,235.987,483.244,280.059
000000000048,1210.12,506.667,1092.33,512.626,1092.4,418.474,951.168,406.726,812.921,391.971,1086.51,609.766,951.126,644.968,801.069,659.827,801.055,530.319,809.851,480.276,556.746,500.827,294.916,509.746,801.034,577.393,559.735,574.493,303.619,589.111,1219.05,483.325,1224.9,527.276,1195.48,459.685,1204.28,553.756,244.819,633.296,262.398,633.315,280.114,577.273,233.005,489.094,235.981,486.133,277.156
000000000049,1210.11,503.787,1089.51,509.784,1089.49,418.49,948.228,400.804,818.719,389.005,1086.53,603.939,951.13,645.096,792.223,665.556,854.008,524.332,859.876,474.363,553.926,500.836,294.898,509.719,851.11,574.327,556.73,574.481,300.766,589.117,1219.03,483.212,1227.77,524.338,1195.45,459.551,1207.25,550.991,244.805,633.339,259.525,633.275,283.044,577.255,238.915,497.883,241.783,491.995,280.078
000000000050,1210.29,503.701,1092.33,509.652,1089.53,415.489,945.259,391.989,818.7,386.155,1086.51,601.031,951.189,644.96,792.331,665.623,860,521.498,868.787,474.336,556.803,497.845,294.801,509.697,859.925,571.478,550.925,574.501,297.845,589.102,1224.9,483.089,1230.68,521.459,1195.42,456.696,1210.14,550.843,244.719,627.485,256.554,627.519,280.093,577.277,235.981,486.147,238.937,483.26,277.124
000000000051,1210.23,497.883,1092.34,506.797,1092.35,412.473,942.336,388.967,812.876,383.037,1083.66,600.96,951.199,644.922,795.19,665.633,856.947,512.607,857.021,462.624,556.797,497.893,294.876,509.653,856.966,562.634,568.581,574.525,297.78,594.927,1224.93,480.238,1227.83,512.629,1201.31,456.628,1210.11,550.724,241.819,636.211,247.763,633.279,274.272,577.417,233.06,500.787,238.908,492.038,280.075
000000000052,1210.21,492.069,1089.54,506.709,1089.51,409.649,936.501,386.147,809.993,368.502,1086.53,598.062,954.031,639.203,801.024,665.582,871.699,512.631,871.698,462.635,553.862,489.113,297.732,509.626,874.637,562.669,547.987,577.338,297.788,592.027,1227.78,480.132,1227.86,509.715,1204.23,453.646,1210.05,547.93,244.678,630.379,250.755,630.352,280.113,577.375,238.854,497.872,241.807,489.118,283.082
000000000053,1210.24,489.026,1092.37,503.857,1092.35,406.661,945.246,386.073,812.772,365.58,1086.55,597.975,951.188,639.201,801.027,665.566,874.614,509.759,871.733,462.631,553.893,486.24,294.835,506.898,877.581,556.858,559.734,577.421,297.729,592.033,1224.91,477.248,1230.69,506.835,1204.24,453.674,1210.14,545.023,247.658,645.021,262.462,644.959,277.171,577.299,235.92,497.894,238.852,491.989,280.072
000000000054,1210.26,483.317,1092.31,503.837,1089.5,409.55,930.643,385.98,809.771,365.45,1089.41,597.88,951.217,642.027,801.033,662.731,874.616,509.702,874.673,459.771,562.66,486.183,300.684,509.652,874.665,556.825,568.5,580.29,303.666,589.127,1224.84,471.473,1230.74,506.631,1198.42,450.825,1210.26,542.041,247.639,642.113,262.391,642.149,288.909,574.496,241.784,497.868,241.89,492.015,288.928
000000000055,1213.09,486.079,1092.3,503.755,1089.55,406.652,933.459,383.106,809.754,362.582,1086.59,595.063,951.158,639.176,806.957,656.892,871.729,506.819,874.593,459.646,556.802,486.165,297.777,509.661,874.646,553.936,574.468,577.519,315.412,586.209,1227.81,471.426,1230.83,506.639,1198.42,444.989,1210.29,539.092,244.779,633.298,256.601,636.227,294.87,574.476,241.801,497.924,241.865,492.041,286.023
000000000056,1213.07,486.08,1092.3,503.697,1092.31,406.688,930.641,380.228,806.891,362.446,1089.44,595.006,951.213,633.265,803.953,656.897,874.611,506.861,874.605,459.73,550.872,483.327,294.865,509.655,874.653,553.925,574.525,580.284,315.497,580.329,1227.87,471.363,1233.6,506.654,1207.15,444.909,1213.01,533.233,241.799,624.566,250.733,627.413,297.765,574.283,235.975,495,238.877,489.111,280.113
000000000057,1213.15,486.105,1092.4,500.843,1092.42,403.762,930.61,377.215,804.032,362.375,1089.44,594.95,954.061,627.509,809.79,653.902,865.798,509.756,868.732,459.735,553.779,486.161,294.8,509.661,862.905,559.753,583.229,577.533,315.485,580.402,1230.72,468.456,1233.67,503.9,1207.25,436.141,1213.17,530.274,238.923,624.483,250.683,627.413,294.902,574.275,235.965,489.058,235.997,486.143,277.131
000000000058,1213.22,483.28,1092.45,500.886,1092.43,406.696,927.621,371.358,803.957,359.561,1092.35,592.093,951.238,627.406,809.857,653.887,857.019,518.514,862.866,465.588,553.854,489.048,294.746,509.669,856.921,568.495,583.244,577.435,300.678,583.239,1230.8,465.543,1233.68,503.858,1207.28,436.195,1213.06,530.301,230.071,621.528,247.781,627.492,280.095,574.44,230.079,489.071,232.996,483.24,271.288
000000000059,1213.23,483.259,1092.54,500.879,1095.31,406.601,933.49,377.19,806.886,359.628,1092.34,594.944,954.15,627.408,809.784,651.061,857.004,512.631,859.945,462.595,550.897,486.129,291.867,509.643,856.92,565.582,577.469,577.505,294.852,580.401,1230.8,462.68,1233.85,503.759,1210.14,436.111,1221.93,530.283,224.193,624.569,244.771,630.333,274.207,574.408,230.09,489.08,233.065,486.148,271.209
000000000060,1219,483.269,1095.33,500.832,1095.42,400.777,930.554,374.293,806.839,359.6,1092.39,594.959,954.177,624.468,809.979,651.056,859.973,512.626,862.891,462.652,553.867,486.195,291.905,509.721,859.924,562.7,577.387,577.383,291.828,583.294,1233.72,465.502,1236.7,503.815,1210.11,433.25,1221.99,530.296,227.097,627.418,244.784,630.372,268.356,574.463,235.916,489.111,238.877,486.155,271.309
000000000061,1219.05,483.223,1095.38,500.834,1098.33,400.786,933.536,374.306,804.022,362.369,1092.41,594.997,954.089,624.503,809.981,653.878,859.896,509.745,862.83,459.683,553.876,489.136,291.963,509.694,857.012,559.758,574.338,577.276,280.088,592.024,1233.8,465.488,1236.78,503.751,1213.14,436.004,1224.91,530.287,224.196,639.221,241.807,642.04,256.556,577.379,227.204,492.019,233.013,486.171,271.335
000000000062,1222.01,483.23,1095.46,500.828,1098.44,400.759,939.392,377.261,809.815,362.46,1092.44,594.979,954.199,624.511,812.808,653.847,856.954,512.643,859.978,462.603,553.839,489.099,294.832,509.701,854.002,562.657,577.312,574.536,277.193,594.971,1236.61,465.593,1239.57,503.852,1216.09,436.138,1224.86,530.311,215.316,624.434,224.226,624.55,259.507,577.432,236.001,486.197,241.8,486.097,277.132
000000000063,1224.89,483.265,1095.5,503.656,1098.41,403.726,945.31,380.21,809.75,362.566,1095.31,597.868,954.109,627.416,809.868,653.943,871.674,509.699,874.659,459.75,553.811,486.222,294.87,509.738,868.732,559.696,574.468,574.382,271.212,597.867,1236.75,468.43,1239.66,506.668,1216.16,439.067,1222,533.244,194.719,603.866,209.48,618.56,250.704,583.265,235.929,492.026,238.925,489.067,277.166
000000000064,1224.84,483.282,1098.36,503.861,1098.42,403.728,948.182,383.136,806.947,365.361,1095.42,598.025,954.172,630.321,812.791,653.953,862.873,509.681,868.774,459.67,553.937,489.053,294.848,512.581,859.918,559.758,571.513,574.438,268.32,598.082,1236.72,468.51,1239.66,506.715,1219.01,442.067,1227.8,545.047,197.731,612.662,215.3,621.522,244.758,589.152,233.044,492.021,238.933,489.066,274.232
