Frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25
77,761.976,266.847,844.981,257.426,852.8,345.189,959.35,395.348,1181.82,434.553,854.398,169.752,981.293,165.019,0,0,1105.07,298.175,1084.69,335.785,0,0,0,0,1122.29,265.278,0,0,0,0,746.344,290.366,744.755,246.467,758.804,320.175,757.207,218.213,0,0,0,0,0,0,0,0,0,0,0,0
78,765.089,263.728,846.566,252.745,859.055,345.195,982.846,396.908,0,0,857.512,168.173,1000.11,157.232,1222.61,149.331,1095.66,251.185,0,0,0,0,0,0,1116.03,208.889,0,0,0,0,746.345,290.336,746.211,244.918,757.294,318.56,757.251,210.453,0,0,0,0,0,0,0,0,0,0,0,0
79,763.535,259.079,846.589,252.752,865.334,349.886,996.965,393.779,1188.13,431.421,857.485,168.128,1023.61,155.617,1188.1,138.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.221,282.568,744.659,243.3,757.24,316.985,750.963,208.903,0,0,0,0,0,0,0,0,0,0,0,0
80,757.275,259.029,844.93,254.324,857.517,349.871,956.22,390.615,1197.55,429.799,859.093,158.758,929.596,146.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.592,282.493,736.879,238.646,755.683,315.388,747.883,207.263,0,0,0,0,0,0,0,0,0,0,0,0
81,755.664,254.307,838.727,252.728,857.5,346.76,938.996,384.375,1199.05,425.107,855.968,155.612,924.893,141.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733.795,280.879,732.181,233.975,750.967,310.719,736.898,204.17,0,0,0,0,0,0,0,0,0,0,0,0
82,746.304,251.157,835.572,248.053,846.557,335.785,942.124,382.784,0,0,851.251,152.47,946.807,138.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.477,277.827,722.787,229.26,741.557,309.135,732.178,196.376,0,0,0,0,0,0,0,0,0,0,0,0
83,735.35,249.637,832.423,233.959,835.593,327.939,904.522,382.761,1208.43,418.89,844.999,144.68,1031.44,130.515,1203.78,103.902,998.527,241.773,0,0,0,0,0,0,1020.44,199.478,0,0,0,0,721.15,273.113,716.504,227.705,732.161,304.42,730.622,193.196,0,0,0,0,0,0,0,0,0,0,0,0
84,733.769,246.52,827.733,232.392,837.158,332.663,943.676,382.792,0,0,840.266,143.11,1020.45,124.271,1200.65,92.9144,996.959,218.281,0,0,0,0,0,0,1009.5,183.835,0,0,0,0,713.404,271.558,710.289,224.548,725.892,309.137,722.759,194.728,0,0,0,0,0,0,0,0,0,0,0,0
85,729.062,246.493,821.538,230.805,846.578,329.518,0,0,0,0,835.602,143.067,1033.03,116.419,1203.76,80.4391,998.523,215.15,0,0,0,0,0,0,1020.46,180.687,1127.02,154.027,0,0,708.725,270.042,707.148,221.454,724.359,307.584,721.268,191.611,0,0,0,0,0,0,0,0,0,0,0,0
86,724.362,249.615,821.531,230.771,833.998,310.723,943.691,379.636,0,0,832.483,141.485,1033.02,107.062,1200.65,69.422,992.251,229.249,0,0,0,0,0,0,1011.06,185.373,0,0,0,0,707.084,271.538,703.938,221.409,718.075,316.95,719.677,183.811,0,0,0,0,0,0,0,0,0,0,0,0
87,721.231,246.536,818.338,238.636,829.317,340.484,953.084,381.206,0,0,830.897,141.491,1028.31,102.336,1202.21,58.5186,975.03,227.683,954.664,259.006,0,0,0,0,1006.37,186.943,0,0,0,0,703.979,271.569,697.748,221.436,721.186,312.309,716.5,191.608,0,0,0,0,0,0,0,0,0,0,0,0
88,719.665,248.054,821.445,227.673,826.179,318.551,938.986,381.26,0,0,829.302,138.356,1025.14,97.6221,1199.08,53.7963,1011.06,238.649,978.148,269.993,0,0,0,0,1018.88,186.956,0,0,0,0,703.931,271.594,696.113,219.904,722.798,309.195,713.35,183.824,0,0,0,0,0,0,0,0,0,0,0,0
89,713.383,246.484,815.23,229.234,818.355,307.6,913.924,381.227,0,0,824.605,135.262,1023.58,94.4709,1199.09,44.3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.676,271.548,693.012,222.953,713.355,313.853,708.643,183.852,0,0,0,0,0,0,0,0,0,0,0,0
90,718.066,252.755,816.752,226.12,819.934,313.853,907.66,382.752,0,0,823.053,135.239,1022.06,91.3452,1197.47,36.5478,971.884,232.389,948.381,266.859,0,0,0,0,996.957,194.771,0,0,0,0,696.158,274.684,692.996,224.53,713.352,318.582,710.221,185.364,0,0,0,0,0,0,0,0,0,0,0,0
91,714.932,252.761,815.213,226.121,823.073,312.281,891.99,382.782,0,0,821.504,135.25,1025.14,85.1042,1199.08,31.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.628,274.7,691.452,224.545,710.263,320.119,710.28,183.787,0,0,0,0,0,0,0,0,0,0,0,0
92,713.369,255.895,816.768,230.782,823.057,320.134,923.323,389.044,0,0,821.482,138.372,1028.27,83.5166,1202.21,30.2434,985.99,233.946,0,0,0,0,0,0,1009.49,193.209,1117.6,160.301,0,0,694.608,279.375,689.869,229.273,710.222,318.562,708.703,186.95,0,0,0,0,0,0,0,0,0,0,0,0
93,719.617,255.949,819.882,230.778,832.457,335.781,899.84,387.471,0,0,824.646,139.92,1036.12,82.0455,1205.36,30.2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696.135,282.514,693.026,232.321,718.088,321.695,710.268,193.236,0,0,0,0,0,0,0,0,0,0,0,0
94,719.634,257.459,819.96,241.781,830.895,338.904,909.227,393.751,0,0,829.315,143.042,1039.27,83.5674,1210.02,30.2051,995.392,232.373,0,0,0,0,0,0,0,0,0,0,0,0,697.696,284.097,694.578,232.461,721.19,327.911,707.144,194.812,0,0,0,0,0,0,0,0,0,0,0,0
95,722.815,263.718,821.461,244.889,840.28,349.895,931.147,404.714,0,0,834.054,144.62,1042.41,86.6882,1219.46,30.2076,985.998,230.811,968.752,271.559,0,0,0,0,1011.06,194.778,0,0,0,0,700.856,291.881,696.204,233.974,721.232,327.974,707.137,196.327,0,0,0,0,0,0,0,0,0,0,0,0
96,724.339,268.356,827.758,246.485,837.159,338.92,918.628,406.314,1255.46,445.404,838.719,146.213,1053.35,92.9057,1236.69,30.3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.435,293.49,696.215,243.268,725.887,331.103,708.69,205.678,0,0,0,0,0,0,0,0,0,0,0,0
97,721.244,271.539,832.46,262.139,841.842,343.597,913.918,407.87,1263.31,451.716,843.434,155.589,1036.14,102.353,1246.08,36.5084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.51,298.171,697.698,244.849,722.779,337.356,724.33,207.383,0,0,0,0,0,0,0,0,0,0,0,0
98,719.663,276.257,824.613,268.425,838.71,363.993,0,0,0,0,841.825,154.024,970.32,119.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.296,306.038,696.098,248.043,729.05,345.192,711.836,212.029,0,0,0,0,0,0,0,0,0,0,0,0
99,708.738,279.404,823.039,268.403,824.622,354.591,0,0,0,0,835.619,154.021,1073.73,108.635,1253.9,58.4691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.542,307.558,685.215,254.308,721.202,348.299,705.497,218.288,0,0,0,0,0,0,0,0,0,0,0,0
100,707.067,282.504,821.49,268.4,832.408,356.144,907.647,431.321,0,0,834.019,157.165,904.525,128.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.208,316.96,682.029,255.943,711.785,356.112,697.718,218.315,0,0,0,0,0,0,0,0,0,0,0,0
101,699.279,288.776,815.196,280.935,830.864,382.783,951.515,442.311,0,0,829.301,158.765,907.647,124.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,320.128,674.198,257.401,691.432,367.089,696.12,213.554,0,0,0,0,0,0,0,0,0,0,0,0
102,694.616,288.811,808.975,291.899,832.457,404.708,0,0,0,0,819.888,180.664,896.682,128.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.217,320.155,669.53,260.556,694.552,368.652,683.603,221.403,0,0,0,0,0,0,0,0,0,0,0,0
103,683.663,294.997,805.816,285.663,808.963,370.28,0,0,0,0,821.469,169.688,898.264,132.092,1059.64,133.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.52,324.818,660.145,262.153,688.305,368.697,685.198,215.151,0,0,0,0,0,0,0,0,0,0,0,0
104,680.477,295.114,799.551,298.2,821.487,404.727,0,0,0,0,808.911,197.919,891.976,135.26,1050.22,142.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.798,327.947,657.03,265.307,685.162,373.38,683.642,230.838,0,0,0,0,0,0,0,0,0,0,0,0
105,677.307,295.007,807.398,307.59,821.477,406.288,926.453,456.452,1034.56,467.399,821.508,222.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.528,327.973,653.815,266.796,667.943,370.236,685.182,219.878,0,0,0,0,0,0,0,0,0,0,0,0
106,672.677,296.596,793.284,302.894,788.583,359.306,0,0,0,0,810.53,208.89,885.725,138.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.406,331.092,647.597,268.347,660.116,378.089,671.099,224.547,0,0,0,0,0,0,0,0,0,0,0,0
107,669.466,296.661,794.851,291.893,797.997,354.597,0,0,0,0,818.354,160.328,895.099,133.724,1042.4,146.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.138,331.061,644.438,268.342,663.245,370.294,685.164,207.306,0,0,0,0,0,0,0,0,0,0,0,0
108,667.896,302.876,787.023,304.446,805.826,406.281,898.26,465.817,1283.7,531.654,815.208,160.3,888.857,133.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646.032,332.601,642.87,268.472,650.707,371.839,669.484,229.207,0,0,0,0,0,0,0,0,0,0,0,0
109,667.889,304.436,793.295,299.769,807.385,403.165,893.547,459.568,1283.65,533.21,807.366,165.015,888.843,135.265,1040.83,143.086,989.125,334.212,0,0,0,0,0,0,0,0,0,0,0,0,645.964,332.669,641.286,268.465,645.959,379.631,672.623,219.834,0,0,0,0,0,0,0,0,0,0,0,0
110,666.364,305.96,793.288,302.891,805.777,393.75,834.006,443.922,0,0,804.239,172.834,888.867,133.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.941,332.699,641.269,269.964,645.964,381.251,666.388,221.441,0,0,0,0,0,0,0,0,0,0,0,0
111,658.553,306.016,794.834,293.479,807.344,384.363,888.842,464.277,0,0,807.403,158.746,890.433,130.489,1217.87,117.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.888,332.638,633.516,268.476,644.392,379.642,667.945,212.026,0,0,0,0,0,0,0,0,0,0,0,0
112,656.928,302.896,793.281,304.447,808.923,401.589,0,0,0,0,802.676,157.198,998.53,132.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.194,332.62,633.414,269.917,649.131,381.225,650.714,227.695,0,0,0,0,0,0,0,0,0,0,0,0
113,652.295,301.324,782.296,295.038,793.285,362.424,0,0,0,0,799.564,155.587,881.001,124.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.484,332.614,631.863,268.393,636.605,376.502,658.495,229.205,0,0,0,0,0,0,0,0,0,0,0,0
114,652.29,295.032,780.754,296.625,791.71,362.418,812.092,440.751,0,0,794.849,158.73,876.32,122.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.934,331.067,627.209,266.797,631.915,378.066,660.1,216.706,0,0,0,0,0,0,0,0,0,0,0,0
115,649.149,295.02,780.759,290.358,804.237,431.385,812.094,442.316,0,0,783.906,164.997,882.573,124.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.853,331.032,624.093,265.298,633.462,373.42,645.994,221.419,0,0,0,0,0,0,0,0,0,0,0,0
116,650.693,293.524,776.059,290.348,782.332,349.891,810.505,434.518,0,0,788.566,158.753,884.159,130.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.337,326.364,622.557,260.573,633.47,378.084,649.126,219.81,0,0,0,0,0,0,0,0,0,0,0,0
117,647.587,294.993,780.73,295.027,788.573,360.844,0,0,0,0,782.333,191.631,873.185,124.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.328,323.236,622.507,257.498,631.913,371.806,647.601,219.877,0,0,0,0,0,0,0,0,0,0,0,0
118,647.571,291.942,780.746,290.359,791.714,359.302,0,0,0,0,780.748,190.059,873.178,125.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.3,321.661,621.013,257.399,650.688,370.218,646.009,218.298,0,0,0,0,0,0,0,0,0,0,0,0
119,647.562,287.225,782.32,299.745,785.448,354.597,0,0,0,0,783.9,208.877,794.823,138.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.635,320.146,620.975,255.917,649.128,367.144,649.138,216.718,0,0,0,0,0,0,0,0,0,0,0,0
120,645.963,290.337,763.522,288.787,763.498,365.563,0,0,0,0,782.327,183.82,877.887,119.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.638,320.107,620.985,254.334,642.871,368.687,652.262,215.145,0,0,0,0,0,0,0,0,0,0,0,0
121,646.051,284.124,763.507,290.359,766.629,368.677,0,0,0,0,779.179,185.372,794.836,130.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.098,318.536,620.947,252.731,641.311,367.076,646.01,205.732,0,0,0,0,0,0,0,0,0,0,0,0
