Frame Number,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,y21,x22,y22,x23,y23,x24,y24
000000000011,398.423,395.998,498.448,347.165,517.05,437.938,679.96,440.262,0,0,498.39,254.142,647.31,209.848,807.835,154.035,817.174,312.259,807.87,363.468,0,0,0,0,817.179,256.477,1068.38,268.102,1219.72,268.037,391.424,389.079,391.387,382.139,0,0,382.154,358.829,1280.18,268.134,1280.16,263.366,0,0,0,0,0,0,0
000000000012,412.316,382.087,512.409,342.467,512.315,254.125,661.201,209.857,810.249,149.434,510.112,421.646,605.411,444.913,0,0,807.889,321.538,810.201,363.524,1101.03,361.208,1370.91,351.854,807.842,270.373,1056.8,268.148,1235.95,270.349,398.429,379.797,0,0,437.927,307.54,0,0,1287.14,272.733,1289.51,268.015,1277.85,268.097,0,0,0,0,1387.18
000000000013,414.607,379.773,514.778,328.642,517.003,249.384,663.609,207.524,812.517,149.426,523.988,416.957,610.073,435.617,0,0,824.14,305.31,821.822,358.837,1084.76,349.501,1368.6,361.061,821.842,251.843,1066.06,261.118,1242.96,270.347,0,0,400.726,372.75,437.858,305.195,398.432,354.139,1291.74,265.757,1291.7,261.086,1266.22,268.058,0,0,0,0,0
000000000014,447.199,337.844,524.017,330.93,528.665,414.65,621.751,430.973,745.029,419.371,526.249,240.186,665.951,205.198,810.151,156.273,814.834,302.954,807.868,347.198,1089.41,347.148,1340.65,361.132,812.541,249.487,1045.17,256.442,1238.33,268.057,426.271,358.766,433.212,309.958,447.221,370.441,419.404,295.962,1291.77,247.109,1291.76,242.491,1266.2,268.074,0,0,0,0,1359.29
000000000015,0,0,0,0,0,0,0,0,0,0,521.7,242.477,672.871,200.655,810.108,156.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.952,344.918,0,0,416.893,307.604,0,0,0,0,0,0,0,0,0,0,0
000000000016,435.621,361.086,526.328,326.175,530.961,409.997,658.966,419.424,777.592,419.376,526.283,235.525,670.577,200.622,814.808,156.329,812.528,298.282,814.839,340.174,1054.51,330.908,1238.33,361.032,810.18,249.396,1033.47,251.727,1249.94,270.333,419.368,351.842,438.007,333.238,463.512,361.172,419.375,296.017,1289.45,249.45,1289.51,249.421,1266.22,270.363,0,0,0,0,1252.28
000000000017,0,0,526.333,321.514,0,0,0,0,0,0,0,0,0,0,0,0,800.885,291.307,810.196,335.535,1031.15,326.256,1217.3,344.936,798.563,244.828,1033.56,251.907,1240.64,270.434,0,0,0,0,0,0,0,0,1291.73,247.097,0,0,1247.62,270.426,0,0,0,0,0
000000000018,421.641,365.765,526.37,321.547,537.993,403.004,682.208,419.215,793.876,433.254,524.009,233.18,677.557,198.319,805.474,158.778,807.867,288.985,810.16,328.583,1031.22,337.811,1203.37,342.463,807.856,244.752,1031.23,251.913,1249.94,270.458,416.901,363.429,414.653,361.054,0,0,416.991,337.888,1294.08,249.462,1291.86,249.435,1261.59,275.06,1296.5,361.119,1289.43,363.484,1228.98
000000000019,0,0,528.542,321.552,535.626,403.045,679.895,417.062,791.652,435.583,528.625,233.092,677.573,196.043,793.927,161.083,789.279,291.349,791.581,337.9,1017.29,335.514,1201.05,337.879,786.892,247.109,1028.83,254.102,1238.28,277.396,0,0,0,0,0,0,430.969,284.355,0,0,0,0,0,0,1284.78,361.186,0,0,1224.33
000000000020,440.3,358.822,526.339,314.598,528.668,398.39,675.227,416.922,796.244,437.867,528.61,233.126,668.294,195.944,789.328,170.385,791.597,295.979,791.616,340.18,1003.3,337.866,1196.37,330.882,789.244,249.497,1017.28,256.404,1235.97,275.081,435.603,358.842,430.949,344.912,456.562,363.556,440.214,286.661,1277.9,242.452,1280.21,237.837,0,0,0,0,0,0,1205.73
000000000021,456.561,337.868,528.689,314.61,542.63,398.324,677.485,416.95,798.567,437.972,528.692,233.12,672.936,193.678,784.63,177.27,779.959,291.344,782.278,330.902,993.976,335.573,1198.82,326.231,777.601,249.48,1019.56,258.789,1235.99,289.012,437.974,347.181,440.237,323.848,463.529,356.5,435.621,286.595,0,0,0,0,0,0,0,0,0,0,0
000000000022,0,0,0,0,530.951,382.121,672.944,414.622,796.258,438.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000000000023,456.554,347.238,535.619,310.014,540.26,393.693,670.567,407.667,791.672,437.882,535.63,233.229,675.268,193.704,754.414,193.483,793.898,302.912,798.56,340.188,1000.95,330.879,1170.83,323.97,789.232,254.164,1015.01,263.419,1242.93,272.809,447.201,349.49,440.313,342.471,465.815,361.108,454.18,289.088,1282.48,247.084,1287.11,247.143,1263.88,279.7,1198.8,358.784,1191.78,358.789,1196.35
000000000024,454.172,361.06,547.183,307.695,549.54,386.707,677.568,407.63,793.949,435.691,547.174,233.226,679.961,195.97,754.333,195.937,789.191,300.637,791.556,340.165,998.707,326.229,1159.18,323.859,784.559,256.403,1012.63,261.086,1235.94,272.739,0,0,451.837,347.191,0,0,458.812,291.344,1284.86,249.385,1287.15,247.109,1247.6,277.356,1168.48,351.849,1166.15,349.509,1182.5
000000000025,484.47,316.944,558.9,309.908,563.598,393.699,677.483,400.622,796.2,435.577,554.274,233.198,691.525,196.064,765.966,202.961,793.931,295.979,796.242,337.874,889.295,342.555,1240.63,272.765,793.923,251.859,1012.51,267.975,1222,272.777,468.195,328.603,472.745,305.263,472.791,356.466,472.783,286.666,1282.49,249.389,1287.14,244.813,1249.93,282.04,1287.14,244.825,1280.17,251.749,1277.87
000000000026,456.621,361.142,563.536,307.676,565.921,235.478,696.093,205.2,768.255,209.87,547.293,393.723,679.961,400.619,791.59,421.708,810.172,303,817.153,342.484,900.914,342.571,0,0,805.552,263.395,1007.97,268.016,1166.18,309.931,0,0,0,0,0,0,530.968,372.719,1154.51,351.805,1163.87,344.925,1182.52,309.919,0,0,0,0,0
000000000027,0,0,0,0,0,0,0,0,0,0,568.13,244.769,696.165,212.195,768.269,214.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.147,347.207,0,0,465.871,333.211,0,0,0,0,0,0,0,0,0,0,0
000000000028,493.735,347.227,568.169,310.002,568.195,386.716,693.896,398.342,805.556,419.366,568.184,249.401,700.87,214.555,770.576,219.202,789.207,305.284,786.867,335.558,1003.27,335.521,1142.92,316.911,791.557,270.374,1007.95,268.097,1222.02,270.466,479.81,347.242,475.163,342.505,505.389,356.509,477.431,309.959,1291.84,237.826,1291.85,237.82,1254.59,284.325,1182.39,328.533,0,0,1168.51
000000000029,496.09,351.81,568.227,312.257,568.154,384.473,693.853,396.03,805.523,419.339,568.262,249.477,705.491,226.199,772.965,223.842,800.87,323.871,803.189,361.204,993.907,342.412,1147.55,316.892,800.861,282.056,998.635,268.104,1182.49,265.786,477.518,351.796,482.138,344.807,498.401,361.115,479.821,309.932,1180.14,330.864,1182.49,337.814,1196.41,265.723,1180.17,349.537,1177.82,347.193,1163.9
000000000030,472.79,365.847,568.222,319.262,570.61,251.847,707.824,230.752,789.279,228.424,563.587,384.366,686.877,398.301,803.168,417.06,798.533,321.554,807.898,358.812,991.636,342.502,0,0,793.875,284.332,996.295,268.063,1159.2,307.655,468.128,363.387,0,0,523.977,286.735,544.924,363.519,1180.16,349.495,1182.53,340.213,1180.11,305.315,0,0,0,0,0
000000000031,475.208,372.803,570.562,323.867,575.202,254.088,710.127,230.919,793.909,230.736,565.831,382.172,693.87,400.617,796.232,419.239,805.541,330.873,807.839,372.749,982.349,342.553,0,0,807.848,291.333,984.714,270.36,0,0,0,0,475.069,363.378,533.285,288.977,491.431,344.787,0,0,0,0,0,0,0,0,0,0,0
000000000032,486.764,368.122,568.277,323.891,570.583,258.734,698.525,235.485,791.633,230.844,565.843,386.709,696.097,402.975,789.309,419.247,791.624,330.863,789.298,372.751,954.448,342.584,0,0,793.94,286.728,980.028,342.47,1149.93,309.916,475.244,363.518,477.514,361.18,526.349,289.096,486.752,342.546,1182.45,351.857,1187.15,340.212,1163.86,298.348,0,0,0,0,0
000000000033,491.478,379.646,572.868,323.91,572.914,268.06,698.56,240.125,793.918,233.1,565.815,382.054,684.546,403.101,775.258,424.011,791.539,328.585,791.595,365.779,987.028,340.188,1145.21,316.929,789.247,289.049,973.059,288.946,1115,270.374,0,0,484.445,365.795,531.062,291.362,493.785,344.873,1166.16,235.519,1168.49,235.47,1128.97,270.404,1182.39,358.771,1180.17,347.185,1166.19
000000000034,493.847,377.408,568.215,323.886,565.832,384.374,682.209,412.322,763.639,433.219,575.214,268.02,698.46,237.83,789.163,233.082,775.327,326.247,775.334,363.454,982.355,342.397,1156.87,309.966,775.331,288.935,959.163,293.694,1108.07,270.482,486.761,379.684,486.744,363.526,0,0,489.084,330.889,1149.88,244.802,0,0,0,0,1180.17,361.131,1177.78,349.561,1161.52
000000000035,486.766,377.439,570.577,321.621,579.792,268.116,693.833,244.822,791.608,233.072,563.524,382.027,677.506,416.984,749.719,435.517,779.937,326.224,777.632,361.101,952.101,305.372,1108.04,284.306,775.333,289.033,977.655,342.52,1161.47,314.592,0,0,475.186,365.878,537.959,289.042,486.813,347.236,1182.44,361.187,1184.83,354.184,1177.81,300.674,1152.22,249.437,1145.24,256.395,1128.94
000000000036,486.729,382.066,577.496,321.571,584.547,268.144,698.505,242.442,791.57,233.064,561.235,379.657,663.585,419.233,735.674,435.686,777.628,323.888,786.936,307.613,966.08,326.185,1105.64,284.309,770.627,342.463,975.434,344.837,1159.23,314.632,0,0,475.099,377.42,544.917,286.765,482.113,356.435,1180.08,361.128,1180.18,349.544,1180.18,305.248,0,0,0,0,1126.61
000000000037,484.436,384.378,575.194,323.83,582.125,272.714,700.842,244.754,791.612,230.861,565.797,377.464,663.576,419.339,731.122,440.329,779.945,326.229,0,0,0,0,0,0,773.002,326.261,977.78,340.184,1142.88,321.524,0,0,475.047,379.67,0,0,486.779,351.839,1182.44,358.773,0,0,1173.15,305.288,0,0,0,0,0
000000000038,477.484,386.739,582.141,323.845,589.212,275.085,698.478,249.328,791.587,230.906,565.899,377.343,663.651,419.344,719.452,444.865,789.263,319.273,798.545,293.654,977.694,335.564,1147.55,309.968,786.915,342.524,977.633,340.225,1142.95,316.947,0,0,472.8,379.668,0,0,489.105,344.865,1182.51,347.215,1180.18,340.223,1173.17,305.28,1184.83,347.219,1184.81,344.882,1180.08
000000000039,482.123,386.723,582.189,323.819,589.164,281.987,696.171,249.487,789.18,233.099,565.872,365.848,661.223,419.224,719.432,449.558,789.208,316.942,793.909,289.063,977.747,337.813,1149.89,314.569,782.273,344.802,977.682,344.781,1138.24,321.613,0,0,472.873,377.367,0,0,491.441,342.427,1182.42,354.173,1180.19,344.826,1170.83,307.619,1182.44,358.78,1182.53,347.221,1180.1
000000000040,477.557,384.421,586.783,321.556,596.102,284.284,714.734,251.715,789.273,233.236,568.268,363.428,675.283,419.425,731.124,454.293,807.837,323.863,814.831,298.311,884.653,323.871,0,0,798.543,344.871,977.729,344.911,1140.59,319.255,470.472,382.057,472.887,372.759,0,0,493.817,340.193,1182.54,347.176,1184.84,340.208,0,0,0,0,0,0,0
000000000041,493.759,384.455,586.794,323.939,598.469,289.119,698.552,263.43,791.587,244.789,570.525,361.084,677.543,416.986,733.487,456.58,807.843,328.585,812.518,307.668,924.193,340.202,0,0,800.886,349.542,977.658,351.849,1142.92,314.636,477.515,391.39,489.051,375.092,0,0,505.374,328.656,1182.44,356.494,1182.5,344.912,1175.45,302.953,0,0,0,0,0
000000000042,493.736,382.192,584.559,326.171,600.767,291.408,717.16,265.688,796.197,251.686,575.187,354.126,682.286,407.685,735.839,456.539,805.556,326.315,810.184,316.921,973.072,344.825,1140.57,309.962,807.845,342.469,975.385,347.224,1128.96,326.242,479.786,382.132,489.024,368.171,0,0,507.724,326.355,1138.26,386.747,1142.9,379.78,1159.16,305.314,1182.42,342.486,1182.41,340.134,1161.55
000000000043,493.852,382.157,579.874,330.889,575.202,316.929,717.195,272.681,798.555,261.077,584.402,349.475,682.174,396.085,751.929,454.255,805.521,321.574,807.862,302.982,980.088,344.842,1126.64,309.994,803.195,337.888,977.786,354.184,1128.94,312.241,479.812,382.145,491.361,365.86,0,0,509.966,328.561,1142.9,386.776,1145.2,382.058,1149.86,291.37,1140.58,384.456,1133.64,382.116,1152.21
000000000044,496.137,382.055,584.511,326.255,582.203,316.922,0,0,0,0,584.412,342.606,696.176,386.698,770.638,454.141,796.253,328.553,805.546,309.928,975.439,347.18,1126.56,309.92,791.572,347.198,975.341,358.828,1121.94,326.213,484.44,382.029,491.477,363.569,0,0,510.068,326.29,1135.89,391.347,1142.81,382.069,1147.59,302.981,1138.26,389.087,1126.64,384.434,1147.54
000000000045,498.382,382.021,572.887,340.13,568.145,328.576,0,0,0,0,584.428,342.579,679.87,363.392,768.237,417.043,775.3,323.953,777.619,319.239,973.053,349.496,1112.66,300.627,770.648,328.585,966.071,361.113,1112.71,302.979,486.749,382.104,491.488,363.535,0,0,509.987,326.344,1138.23,386.721,1142.87,382.061,1140.58,277.399,1135.95,379.805,1128.91,379.665,1133.61
000000000046,498.404,379.747,586.762,335.554,586.874,333.223,684.557,379.769,789.309,403.094,579.821,335.559,677.554,375.104,0,0,793.948,328.559,796.218,321.576,963.769,351.807,1105.71,293.707,793.95,340.204,961.412,363.534,1108.03,305.283,489.034,382.023,491.397,363.483,0,0,507.678,328.594,1128.97,382.111,1166.14,309.981,1140.58,286.658,1180.09,307.564,1173.14,309.956,1131.27
000000000047,496.182,379.683,582.17,330.925,579.861,335.538,0,0,0,0,575.221,330.871,0,0,0,0,745.036,326.237,752.005,307.683,959.01,356.484,1108,295.987,745.025,340.16,959.067,370.408,1108.05,319.257,489.017,381.998,491.428,361.195,0,0,507.677,326.258,1142.86,384.36,1147.55,379.818,0,0,1138.26,379.774,1128.91,377.368,1131.28
000000000048,498.411,379.699,586.82,342.573,586.871,349.531,670.589,375.105,0,0,584.547,337.875,645.014,323.836,0,0,789.231,323.946,791.552,309.922,956.68,356.439,1112.63,286.714,784.596,340.199,956.759,370.465,1110.41,326.238,489.078,382.026,491.46,361.177,0,0,507.678,326.303,1142.9,384.408,1147.58,379.73,1138.24,270.359,1140.51,384.415,1126.64,382.051,1126.65
000000000049,498.434,375.13,584.511,344.862,582.168,361.139,0,0,0,0,584.469,335.543,675.242,305.351,0,0,791.588,323.889,793.902,307.669,954.38,344.926,1105.65,293.71,789.218,337.893,956.658,370.417,1091.76,312.259,489.099,379.698,493.649,358.802,0,0,507.683,326.176,1140.6,389.048,1145.3,379.799,1124.32,279.687,1161.51,326.253,1159.19,323.952,1124.26
000000000050,496.114,377.355,584.477,344.794,577.509,368.116,0,0,0,0,586.877,326.2,675.24,288.966,772.996,284.272,789.205,326.214,784.594,326.229,956.73,347.199,1124.26,298.332,789.256,326.218,956.836,363.472,1119.59,335.503,486.765,379.622,491.53,358.812,0,0,509.981,326.206,1140.54,396.056,1145.22,386.702,1138.25,321.589,1131.26,398.43,0,0,1147.55
000000000051,498.46,365.839,586.857,351.858,586.852,391.406,0,0,0,0,589.126,312.254,696.198,254.204,789.205,230.921,789.282,326.216,786.895,340.183,959.091,351.868,1112.66,314.568,791.565,309.941,963.749,358.815,1112.7,326.277,489.075,377.341,491.481,349.516,0,0,509.994,323.909,1140.51,386.713,1145.16,379.757,1133.59,305.295,1140.52,389.024,0,0,1133.59
000000000052,498.443,363.451,586.927,356.519,591.516,400.721,710.085,414.662,800.874,449.587,584.502,307.685,661.281,258.736,759.01,212.177,789.206,330.911,784.619,356.451,942.863,347.192,1112.69,321.604,786.923,307.675,954.404,349.501,1117.34,321.565,489.019,372.73,491.532,344.84,493.688,384.363,510.075,323.846,1180.13,344.866,1180.18,335.546,1140.54,302.985,1138.27,386.74,0,0,1133.6
000000000053,493.887,363.533,586.825,358.826,589.199,407.663,696.189,419.285,793.873,454.241,584.435,307.608,663.679,249.451,756.71,193.623,793.871,337.834,786.94,358.784,956.669,342.585,1124.36,323.957,796.217,314.589,959.049,344.818,1135.92,319.268,484.446,372.742,491.458,344.912,491.445,382.23,510.119,323.888,1189.47,342.566,1194.09,326.314,1156.89,305.292,1135.89,389.076,0,0,1142.9
000000000054,496.053,361.198,586.791,361.111,589.169,414.614,689.232,419.35,789.283,456.564,584.441,307.629,658.999,249.451,752.106,186.634,798.572,333.21,793.916,354.175,956.808,342.539,1114.98,326.292,796.251,312.264,963.755,340.209,1124.3,323.848,484.444,368.141,491.441,342.604,493.754,382.217,510.085,321.597,1140.55,386.761,1142.94,379.815,1145.19,307.662,1135.95,386.725,0,0,1131.31
000000000055,493.83,358.851,584.559,361.111,586.873,416.861,684.549,428.616,789.337,458.873,584.466,305.299,663.597,244.816,752.098,179.689,789.288,342.567,789.252,372.759,956.718,344.797,1124.22,326.3,789.266,309.944,963.773,330.914,1133.63,321.58,486.774,365.858,491.366,342.552,496.101,382.12,509.996,323.801,1201.14,307.618,1194.09,305.225,1156.86,312.279,1138.23,384.377,0,0,1145.18
000000000056,493.734,361.072,584.574,361.171,586.905,416.93,679.984,433.227,791.519,458.95,584.46,305.341,670.58,240.187,754.275,181.987,789.225,344.783,789.244,375.066,961.414,342.555,1121.95,326.204,789.218,309.938,972.992,328.617,1131.3,321.513,482.104,365.832,491.296,342.452,493.723,382.11,510.078,321.541,1138.24,379.793,1142.92,375.069,1159.17,307.666,1138.24,384.42,0,0,1142.85
000000000057,493.739,354.169,584.493,361.189,586.753,416.98,682.278,435.493,791.482,458.856,582.203,307.609,661.204,251.751,754.477,191.232,803.184,344.853,805.497,379.699,966.072,344.869,1124.33,326.252,798.571,309.914,973.071,326.183,1142.95,314.609,484.417,363.378,491.383,340.214,496.083,379.766,510.025,321.566,1142.86,379.799,1147.54,375.087,1163.83,305.21,1140.53,382.173,0,0,1154.51
000000000058,491.445,358.728,586.761,361.203,586.936,419.354,686.853,435.555,789.193,456.575,584.529,305.303,670.604,251.79,765.941,193.687,803.202,344.838,805.507,379.708,966.044,344.932,1128.91,326.265,800.882,307.641,970.716,316.947,1147.59,312.268,475.255,363.443,489.114,340.116,491.433,379.77,512.31,319.252,1217.3,312.315,1214.99,307.596,1170.81,307.582,1140.52,382.069,1128.95,379.808,1161.52
000000000059,491.356,349.569,584.555,361.169,586.905,419.319,691.528,435.666,791.557,456.436,584.414,307.572,670.559,254.195,772.903,202.893,791.641,342.559,793.95,377.423,963.757,358.781,1131.27,328.564,791.631,307.577,966.038,319.265,1166.15,312.268,475.172,361.198,486.745,335.579,489.086,379.692,509.986,321.556,1226.66,305.234,1222.07,298.293,1184.75,323.871,1140.55,384.476,1133.59,382.141,0
000000000060,491.467,351.854,584.494,361.103,586.759,416.978,684.586,435.553,791.504,454.175,582.205,307.646,677.588,258.798,772.979,214.475,793.905,342.542,793.925,377.461,966.058,361.067,1133.59,326.249,793.866,307.57,975.368,312.322,1161.52,314.586,477.514,363.439,484.453,337.871,491.425,379.677,507.637,321.525,1219.73,293.643,1217.39,291.297,1180.13,326.219,0,0,0,0,1180.08
000000000061,491.325,347.187,584.476,356.431,584.585,416.953,696.105,435.54,793.939,451.864,584.557,293.65,679.926,261.079,773.007,223.839,793.88,340.171,793.918,372.8,956.723,361.207,1110.38,351.852,791.587,305.217,975.385,312.246,1163.84,312.239,475.25,361.058,477.555,328.598,489.051,375.057,503.031,307.737,1217.42,305.279,1217.27,300.602,1180.11,323.85,1140.61,396.025,1129.02,395.997,1124.26
000000000062,486.81,344.812,584.426,349.48,584.54,416.909,696.208,433.297,791.652,449.501,584.446,289.107,684.585,263.396,789.258,230.795,807.894,337.854,812.49,370.423,980.012,363.457,1152.19,310.008,805.552,302.908,975.364,316.955,1112.66,358.769,475.08,356.521,475.205,328.559,489.064,370.475,493.764,307.744,1131.28,393.658,1138.24,382.104,1126.64,361.172,1212.72,295.991,1201.14,307.593,1173.17
000000000063,482.158,342.555,582.108,344.934,584.463,414.581,682.272,426.276,793.881,444.934,577.553,288.945,686.9,263.394,786.937,233.259,798.532,340.152,798.553,375.073,977.637,386.725,1089.34,358.829,796.249,300.597,982.348,309.919,1128.96,321.565,472.789,354.19,472.875,326.238,482.157,370.41,489.133,305.356,0,0,0,0,0,0,1121.99,391.411,1121.89,389.065,1103.28
000000000064,475.103,347.146,582.113,344.867,584.381,412.307,682.281,421.624,793.913,440.331,579.805,286.674,700.794,256.435,791.568,235.501,793.88,337.843,793.892,375.08,993.956,393.724,1089.38,368.156,793.93,293.673,989.374,309.964,1147.62,319.213,461.172,361.082,465.857,328.597,475.127,368.125,482.109,307.723,1201.07,316.902,0,0,1154.54,319.269,1142.84,396.051,1129.01,398.425,1101.02
000000000065,472.711,344.813,579.814,342.599,582.095,409.979,682.227,419.368,793.929,440.327,582.193,279.68,703.191,256.412,810.167,242.453,789.262,337.834,789.209,372.788,984.678,398.464,1089.33,365.753,791.614,296.013,989.332,307.744,1147.58,319.252,456.527,358.84,456.65,326.292,472.759,368.093,475.132,305.32,1198.82,309.933,0,0,1147.58,323.904,1124.3,398.389,1117.32,398.338,1101.03
000000000066,468.165,344.833,570.549,342.536,577.54,414.564,682.207,419.317,793.948,440.261,568.286,284.282,682.191,258.778,784.626,240.161,791.56,337.879,791.524,377.351,982.35,400.641,1112.65,377.447,791.612,298.315,996.343,307.627,1147.6,319.256,456.451,358.794,456.592,326.342,472.72,365.875,472.913,305.379,1203.45,309.954,0,0,1166.15,328.573,1147.55,405.33,1140.55,407.64,1131.27
000000000067,461.214,342.618,568.242,342.484,570.601,410.005,682.198,419.295,798.578,438.035,568.202,272.788,693.881,254.09,791.674,235.519,789.255,340.153,786.904,377.415,987.049,398.445,1124.27,379.759,791.547,298.303,996.244,307.684,1147.6,319.227,454.162,358.722,454.25,326.276,465.828,370.448,472.754,307.525,1196.36,286.627,1194.09,286.615,1161.49,335.531,1182.46,414.632,1175.51,416.887,1138.26
000000000068,458.941,342.467,568.148,342.499,570.6,414.6,684.565,419.43,793.934,440.326,565.925,272.758,677.479,251.823,772.998,235.581,791.558,342.499,789.304,379.824,989.286,398.34,1147.53,384.479,791.617,302.903,987.017,316.887,1168.5,312.296,454.081,351.861,454.228,326.174,458.897,370.481,472.787,305.385,1219.67,305.326,1217.28,300.675,1187.12,319.267,1215.03,421.616,1201.05,423.945,1163.91
000000000069,458.928,342.503,568.17,342.521,570.608,412.276,682.178,419.396,793.964,451.8,568.127,272.743,675.231,251.751,772.942,233.189,791.591,344.833,791.537,382.158,991.705,398.215,1175.45,393.696,793.868,305.226,989.323,312.237,1161.49,316.903,454.089,356.52,454.185,326.229,456.657,379.625,470.512,305.286,1219.67,314.619,1215.03,307.645,1177.79,312.286,1236,421.643,1233.63,421.59,1196.38
000000000070,461.145,344.876,568.132,342.456,570.535,412.312,679.979,423.935,798.529,451.863,565.968,272.715,677.473,249.486,766.012,233.215,793.872,344.935,791.662,384.434,1014.89,393.733,1203.42,391.417,793.892,305.294,993.889,307.727,1161.52,316.92,451.919,361.113,454.178,328.559,463.509,377.459,470.53,307.597,1208.04,289.003,0,0,1196.43,314.597,1256.86,421.627,1254.59,419.369,1228.98
