Frame Number,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,y21,x22,y22,x23,y23,x24,y24
000000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.355,123.909,554.869,123.94,562.809,241.42,584.32,353.236,615.683,123.934,603.893,251.268,617.562,368.853,0,0,0,0,0,0,0,0,602.003,409.932,617.656,406.054,617.649,382.473,529.497,380.492,535.34,368.886,588.339
000000000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.276,123.913,552.954,125.9,564.727,241.496,584.325,353.236,615.618,121.988,603.879,253.184,617.547,368.769,0,0,0,0,0,0,0,0,598.066,407.997,613.728,406.036,619.579,380.58,531.399,378.633,535.353,368.885,588.329
000000000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.315,116.093,552.971,118.001,564.738,239.54,584.282,355.079,617.62,116.111,601.957,245.451,617.547,370.779,0,0,0,0,0,0,0,0,586.333,404.096,601.985,404.125,621.532,384.484,531.405,378.612,535.342,368.885,588.289
000000000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.268,116.109,552.928,118.036,564.688,239.468,584.281,353.218,617.623,116.1,601.921,245.399,615.681,372.726,0,0,0,0,0,0,0,0,580.372,402.129,592.167,404.102,621.558,384.547,531.429,378.566,535.353,368.855,588.234
000000000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.344,116.037,553.004,116.084,564.697,239.529,584.336,353.171,617.621,114.157,601.904,245.426,615.664,370.753,0,0,0,0,0,0,0,0,570.641,400.087,586.203,402.126,621.59,384.494,531.453,376.659,535.363,368.821,588.205
000000000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.201,114.135,554.975,114.124,564.732,239.5,586.204,351.24,615.689,116.057,601.846,245.42,615.625,368.805,0,0,0,0,0,0,0,0,568.669,396.209,582.355,400.106,621.592,382.592,535.329,374.73,537.298,368.774,588.217
000000000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.269,108.234,558.912,104.343,564.709,229.732,586.202,351.213,617.583,112.146,599.994,243.41,615.648,368.786,0,0,0,0,0,0,0,0,568.62,396.224,582.339,400.108,623.512,382.538,537.249,376.649,537.321,368.781,588.225
000000000022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.835,108.261,596.081,112.17,570.53,233.64,586.189,351.238,613.721,108.262,600.026,243.448,615.609,368.831,0,0,0,0,0,0,0,0,568.588,398.123,582.339,400.172,621.619,384.406,533.391,376.628,535.366,368.803,588.196
000000000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.974,108.239,594.117,110.187,570.646,235.598,586.197,351.226,613.687,108.248,599.982,241.526,613.737,368.837,0,0,0,0,0,0,0,0,568.584,398.241,582.357,400.263,621.605,384.408,533.377,374.723,537.258,368.77,588.189
000000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.663,104.376,631.323,102.407,572.53,227.797,586.186,351.247,605.904,110.191,600.026,241.491,613.695,368.881,0,0,0,0,0,0,0,0,566.704,398.272,582.351,402.111,621.558,384.432,535.308,374.721,537.284,368.771,588.179
000000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.742,106.275,633.261,102.371,572.568,237.535,584.35,353.142,601.963,110.204,600.004,243.506,613.712,368.895,0,0,0,0,0,0,0,0,568.605,398.237,582.368,400.257,621.589,384.427,533.367,374.701,537.256,368.759,588.136
000000000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.652,104.339,635.283,102.381,572.611,231.663,586.196,353.111,599.98,106.282,600.018,243.405,615.616,368.868,0,0,0,0,0,0,0,0,568.657,398.255,582.392,400.255,623.49,384.411,533.362,372.722,537.262,366.901,588.159
000000000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.567,106.298,641.143,102.419,572.639,229.752,586.204,353.076,592.187,108.248,598.048,243.406,613.729,370.765,0,0,0,0,0,0,0,0,568.612,398.212,582.359,400.252,621.617,384.442,539.286,368.795,541.216,364.837,588.145
000000000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.712,106.276,637.185,102.424,574.54,231.658,586.326,351.233,590.169,108.259,598.048,243.38,613.678,370.744,0,0,0,0,0,0,0,0,568.666,398.121,582.364,400.182,621.576,384.462,541.228,364.916,543.191,357.064,588.238
000000000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.664,104.32,635.315,102.357,586.291,239.465,588.302,353.15,588.236,106.294,596.09,241.47,611.768,370.802,0,0,0,0,0,0,0,0,568.636,396.248,580.414,400.172,621.565,384.499,547.092,360.976,552.975,355.108,588.345
000000000030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.776,102.376,637.234,100.4,592.187,231.674,601.925,351.174,586.302,106.303,592.148,241.412,609.788,372.729,0,0,0,0,0,0,0,0,564.739,398.184,576.514,402.1,621.526,384.512,556.907,357.047,562.782,353.156,607.841
000000000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.949,100.435,633.238,96.5056,590.232,233.632,603.897,351.22,586.324,102.405,590.255,239.521,609.765,374.682,0,0,0,0,0,0,0,0,558.867,400.093,572.617,402.194,621.505,384.513,568.625,355.11,572.52,353.13,615.699
000000000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.828,100.4,635.29,96.4792,596.057,229.712,605.836,353.117,586.206,102.412,590.241,239.488,609.759,376.618,0,0,0,0,0,0,0,0,560.843,398.278,576.498,402.122,621.526,384.504,574.494,353.126,576.496,353.094,619.56
000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.967,96.5005,635.21,92.5885,601.996,227.775,609.805,357.088,578.459,98.4277,588.316,237.554,607.86,376.646,0,0,0,0,0,0,0,0,562.764,400.109,576.499,402.134,619.688,384.551,578.432,351.125,0,0,627.389
000000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.872,100.41,641.11,98.4503,609.775,229.717,613.727,362.909,578.473,102.386,590.163,241.509,605.942,376.638,0,0,0,0,0,0,0,0,562.755,400.109,576.474,402.131,619.632,384.583,576.48,351.13,0,0,629.39
000000000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.804,100.41,643.104,98.4368,615.68,231.7,615.627,359.045,578.478,102.394,590.162,241.522,607.809,374.693,0,0,0,0,0,0,0,0,562.765,398.286,576.479,402.101,619.648,384.541,576.525,351.121,578.453,351.178,631.29
000000000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.668,98.4496,647.037,94.5593,617.61,229.757,615.666,360.95,578.475,100.438,588.347,241.497,605.934,374.674,0,0,0,0,0,0,0,0,562.757,400.085,576.479,402.108,619.632,384.525,576.463,351.145,576.526,351.174,631.363
000000000037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.633,98.4403,648.959,96.4828,617.668,229.75,615.695,364.894,582.347,100.383,590.186,241.5,605.901,372.753,0,0,0,0,0,0,0,0,560.782,400.08,574.511,402.105,619.592,384.488,576.505,351.091,578.455,351.166,631.343
000000000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.659,96.5046,648.991,92.6026,619.587,229.686,617.541,364.924,582.344,98.4686,590.19,241.532,605.839,372.736,0,0,0,0,0,0,0,0,558.838,398.215,572.547,400.248,619.542,384.488,562.756,396.176,0,0,631.301
000000000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.694,96.4808,649.032,94.5219,619.628,229.746,615.656,362.955,582.352,98.4246,588.339,243.376,605.943,374.669,0,0,0,0,0,0,0,0,556.879,398.112,570.56,400.2,619.606,384.48,576.457,351.1,580.373,351.106,631.307
000000000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.666,98.4491,649.029,96.5154,619.693,231.672,617.602,366.782,580.431,100.383,588.296,243.4,605.903,372.746,0,0,0,0,0,0,0,0,556.829,394.256,568.651,398.245,619.559,384.493,576.496,351.118,582.304,351.159,631.303
000000000041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.548,98.4658,650.88,98.4354,621.618,227.803,617.628,364.927,582.383,100.379,588.172,241.486,603.985,368.876,0,0,0,0,0,0,0,0,554.875,386.455,568.594,396.169,619.523,382.567,558.855,384.55,568.651,378.598,631.284
000000000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.554,98.4368,650.921,96.5158,623.531,227.853,619.553,364.86,582.369,98.4678,588.171,241.412,603.884,368.894,0,0,0,0,0,0,0,0,552.946,384.484,564.7,390.369,617.602,382.546,554.902,382.509,0,0,631.332
000000000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.7,88.6906,650.916,90.6149,627.401,229.739,619.583,366.781,580.379,88.6872,586.313,239.538,601.865,370.766,0,0,0,0,0,0,0,0,551.007,382.547,556.927,386.459,609.782,384.45,0,0,0,0,629.344
000000000044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.678,86.7164,650.936,88.6476,625.459,229.731,619.563,366.899,576.495,86.6802,586.249,239.501,596.077,370.76,0,0,0,0,0,0,0,0,551.011,382.433,556.908,384.538,604.017,384.495,0,0,0,0,625.441
000000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.732,92.5801,650.876,92.5985,627.38,229.762,619.568,364.913,572.658,94.5255,586.164,241.447,588.321,372.739,0,0,0,0,0,0,0,0,552.945,380.528,556.903,384.495,601.932,384.55,601.856,351.03,0,0,623.499
000000000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.665,94.531,650.856,94.5383,625.466,231.663,619.562,366.764,572.546,96.4973,584.319,241.501,588.244,376.649,0,0,0,0,0,0,0,0,552.977,380.568,556.886,384.517,599.957,386.47,597.969,349.259,0,0,621.605
000000000047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.664,98.4177,649.051,98.438,625.442,229.775,619.555,366.758,572.55,98.4303,584.264,241.498,588.239,378.626,0,0,0,0,0,0,0,0,553.012,380.533,556.859,384.504,599.935,388.401,592.127,349.259,586.325,351.248,621.6
000000000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.793,96.5046,649.034,96.5139,625.492,229.743,619.562,364.924,570.611,98.4425,584.276,243.409,588.244,380.5,0,0,0,0,0,0,0,0,552.948,380.542,556.825,384.506,599.941,388.423,596.054,351.107,0,0,621.593
000000000049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.821,94.5142,649.009,92.5866,627.399,229.762,619.574,364.88,570.553,94.5199,584.251,243.389,588.207,378.634,0,0,0,0,0,0,0,0,552.948,380.502,555.006,384.464,598.047,388.464,599.933,351.132,596.084,351.193,621.612
000000000050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.906,94.5592,648.963,92.59,625.446,231.701,619.566,364.898,568.664,96.4816,582.395,243.459,588.228,378.639,0,0,0,0,0,0,0,0,553.006,378.596,556.837,384.439,598.031,390.345,596.03,351.13,590.232,351.193,621.611
000000000051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.822,94.548,650.863,94.5271,627.441,231.697,619.622,366.766,568.663,94.5351,582.384,243.452,588.221,380.521,0,0,0,0,0,0,0,0,552.995,378.605,554.992,384.439,598.039,390.367,597.994,351.139,596.055,351.15,623.483
000000000052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.86,96.4887,649.047,94.5506,629.383,233.657,621.548,364.863,566.719,96.4766,582.332,243.392,588.242,380.537,0,0,0,0,0,0,0,0,553.002,380.538,556.88,384.497,598.055,390.392,603.869,351.23,605.873,351.208,623.55
000000000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.803,100.385,650.941,98.4603,631.326,233.664,627.384,366.803,568.602,100.387,582.375,243.415,588.294,380.56,0,0,0,0,0,0,0,0,552.964,380.537,556.856,384.508,599.986,390.389,609.754,353.081,617.606,353.125,629.399
000000000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.906,96.4708,650.876,96.4746,633.3,233.67,633.243,366.865,566.707,96.4896,584.264,243.376,588.27,380.545,0,0,0,0,0,0,0,0,552.954,380.526,556.818,384.472,598.042,392.323,0,0,0,0,633.268
000000000055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.849,100.383,650.973,98.4658,635.211,239.455,635.214,368.856,568.63,100.408,584.275,243.433,588.241,380.514,0,0,0,0,0,0,0,0,552.944,380.524,554.973,384.456,596.11,392.355,652.878,361.013,658.736,366.884,633.288
000000000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.878,102.35,651.006,100.425,635.315,239.538,635.299,374.663,568.662,102.384,584.266,243.521,588.287,380.544,0,0,0,0,0,0,0,0,552.968,380.556,554.963,384.484,599.939,394.297,662.617,366.905,664.601,370.802,633.328
000000000057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.87,100.411,652.905,100.382,639.208,241.417,635.334,376.654,568.624,100.439,584.284,243.513,588.296,380.523,0,0,0,0,0,0,0,0,552.93,380.531,554.943,384.463,598.061,394.297,666.616,368.75,666.668,372.741,633.318
000000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.806,98.4601,654.821,98.4706,645.004,241.448,637.199,378.609,568.673,98.4606,584.32,245.38,588.329,380.555,0,0,0,0,0,0,0,0,551.049,380.517,554.902,384.452,599.963,396.214,672.468,370.82,670.543,380.531,633.313
000000000059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.72,98.4225,656.823,98.4265,648.854,241.533,637.275,380.597,570.511,98.4372,586.26,245.369,588.324,380.544,0,0,0,0,0,0,0,0,554.845,374.718,554.941,382.543,599.938,396.242,680.332,378.622,676.41,382.603,633.282
000000000060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.757,100.404,658.768,100.405,648.926,243.436,639.216,382.517,570.515,100.422,586.354,249.312,590.191,380.518,0,0,0,0,0,0,0,0,554.877,376.649,554.973,382.55,599.976,396.219,682.315,380.556,680.231,384.53,633.311
000000000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.755,100.403,658.746,100.426,648.96,243.472,641.106,382.554,570.536,100.401,588.198,249.34,590.206,380.55,0,0,0,0,0,0,0,0,555.005,372.727,556.816,382.451,599.954,396.259,682.321,380.581,680.245,384.553,633.319
000000000062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.802,94.5539,654.862,98.4456,648.979,245.381,641.109,382.575,568.633,94.5209,588.279,247.323,590.262,380.525,0,0,0,0,0,0,0,0,560.814,368.844,556.986,378.605,599.93,396.254,682.245,380.572,678.374,384.536,633.312
000000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.699,100.393,658.759,102.35,649.055,245.417,643.056,382.572,570.541,98.4382,588.337,245.391,590.262,380.521,0,0,0,0,0,0,0,0,570.534,368.845,566.638,380.516,598.036,396.2,682.28,380.564,680.232,384.54,633.337
000000000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.69,106.306,662.627,106.272,650.879,247.397,643.079,382.571,572.5,106.307,592.131,247.363,594.086,382.527,0,0,0,0,0,0,0,0,574.526,355.143,572.493,370.768,597.999,398.112,682.279,380.588,680.246,384.549,633.362
000000000065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.564,108.248,662.694,108.259,650.931,249.325,643.067,382.583,572.496,106.292,594.105,249.29,596.099,382.592,0,0,0,0,0,0,0,0,588.235,378.588,578.428,380.591,598.02,398.141,682.285,380.602,680.244,384.564,633.345
000000000066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.535,102.412,662.617,106.283,650.938,253.229,643.075,384.442,572.51,102.362,596.035,249.283,598.062,384.437,0,0,0,0,0,0,0,0,600.011,384.507,584.338,384.496,598.028,398.226,684.198,380.59,680.313,384.577,633.327
000000000067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.662,104.369,660.715,108.268,650.944,255.18,643.124,382.599,570.643,104.315,596.097,249.344,598.023,382.565,0,0,0,0,0,0,0,0,613.713,378.588,586.289,382.49,594.137,398.201,682.349,380.595,680.277,386.419,633.338
000000000068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.723,104.352,656.787,108.237,650.905,257.069,645.008,382.589,570.602,102.397,597.998,249.336,598.01,382.602,0,0,0,0,0,0,0,0,613.687,380.562,586.295,382.54,594.144,398.224,684.202,382.48,680.278,386.482,633.343
000000000069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.717,108.26,652.915,112.142,650.905,257.109,645.009,382.597,570.548,108.239,597.985,253.239,598.002,384.416,0,0,0,0,0,0,0,0,615.676,380.509,592.159,378.605,594.083,398.229,682.359,380.591,680.299,384.577,633.346
000000000070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.792,108.264,652.865,112.17,650.866,255.208,645.055,382.585,570.527,108.224,597.98,253.184,598.059,384.417,0,0,0,0,0,0,0,0,615.64,380.543,588.224,380.569,594.136,398.236,684.263,380.581,680.341,384.573,635.183
000000000071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.884,110.23,650.865,114.134,650.853,257.062,645.052,382.587,566.689,108.232,596.058,253.235,598.061,382.581,0,0,0,0,0,0,0,0,615.604,380.529,588.202,380.514,596.048,398.201,686.212,380.575,680.379,384.581,635.179
000000000072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.971,110.22,648.945,114.1,650.914,255.205,645.04,382.562,564.736,108.245,596.09,255.133,599.934,384.448,0,0,0,0,0,0,0,0,613.678,382.47,586.27,382.543,596.077,398.253,692.081,382.499,682.28,386.504,633.356
000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.858,110.231,646.946,112.189,651.036,257.048,646.937,382.548,562.739,108.246,598.038,253.258,599.998,384.497,0,0,0,0,0,0,0,0,611.763,382.524,586.27,382.569,598.006,398.289,697.886,384.44,684.295,392.298,635.182
000000000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.874,112.192,646.971,114.139,654.88,257.056,643.124,384.424,562.764,110.216,599.983,251.285,599.978,384.481,0,0,0,0,0,0,0,0,615.665,384.496,586.265,384.475,596.086,398.267,698.003,390.354,686.211,398.191,633.267
000000000075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.977,114.107,639.205,114.135,660.707,255.151,643.079,384.448,560.84,110.207,599.97,247.358,600.013,384.469,0,0,0,0,0,0,0,0,617.537,386.475,584.332,384.525,596.095,398.252,699.879,396.265,686.228,400.205,633.212
000000000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.908,114.107,637.186,114.121,660.758,251.271,641.105,384.549,560.822,110.194,601.837,243.483,601.842,382.579,0,0,0,0,0,0,0,0,617.568,398.116,586.208,388.429,598.003,398.201,699.938,400.159,688.138,406.036,631.31
000000000077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.007,112.17,633.362,112.185,662.681,249.328,641.136,386.434,562.783,108.245,601.912,243.489,601.869,382.528,0,0,0,0,0,0,0,0,619.537,398.168,586.255,384.447,596.058,398.19,699.879,402.174,684.288,411.892,631.291
000000000078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.006,112.158,633.335,112.184,662.666,251.281,637.234,392.303,564.709,108.231,602.016,243.473,601.838,384.494,0,0,0,0,0,0,0,0,617.587,400.185,0,0,596.044,400.079,696.012,411.894,682.294,413.952,627.424
000000000079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.937,114.109,633.358,114.116,660.701,255.181,635.279,396.196,568.627,110.215,603.882,243.498,601.903,382.508,0,0,0,0,0,0,0,0,0,0,0,0,596.048,398.176,695.956,413.943,680.361,417.831,623.472
000000000080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.023,114.089,633.354,114.137,652.912,257.121,635.279,398.17,570.614,110.184,603.929,249.288,601.931,382.579,0,0,0,0,0,0,0,0,0,0,0,0,596.062,398.242,696.011,415.854,682.231,423.64,623.474
000000000081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.986,116.047,635.236,118.051,650.94,259.136,635.214,400.094,572.653,112.143,605.844,255.161,601.947,384.481,0,0,0,0,0,0,0,0,0,0,0,0,596.063,400.088,696.023,415.877,682.257,425.587,621.551
000000000082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.928,118.024,633.329,121.942,650.89,261.055,635.192,400.156,572.654,114.13,609.804,257.054,601.98,384.471,0,0,0,0,0,0,0,0,0,0,0,0,596.065,398.286,695.949,415.9,680.343,425.631,621.541
000000000083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.937,116.106,633.216,119.993,650.901,259.167,633.38,400.179,574.575,112.187,613.656,255.154,601.977,384.471,0,0,0,0,0,0,0,0,0,0,0,0,596.074,398.276,694.043,415.91,680.281,425.636,621.508
000000000084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.804,118.089,633.307,121.974,650.938,262.998,633.325,400.121,582.363,116.081,615.612,255.221,602,384.483,0,0,0,0,0,0,0,0,0,0,0,0,596.075,398.285,694.031,415.898,680.252,425.605,619.648
000000000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.715,118.055,635.199,120.043,649.055,261.099,633.349,400.154,588.237,116.047,617.539,257.137,602.016,384.505,0,0,0,0,0,0,0,0,0,0,0,0,596.055,400.082,694.024,415.934,680.253,425.641,619.654
000000000086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.596,118.063,635.224,121.942,650.843,263.035,633.333,400.217,596.096,116.047,617.633,259.082,601.997,386.444,0,0,0,0,0,0,0,0,0,0,0,0,596.052,400.17,694.024,415.909,680.25,425.609,619.652
000000000087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.606,118.024,633.35,120.001,649.032,264.963,633.321,402.087,603.939,116.057,619.577,259.118,602.004,386.423,0,0,0,0,0,0,0,0,0,0,0,0,596.054,400.117,694.028,415.905,680.263,425.625,619.621
000000000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.651,116.126,633.289,118.088,648.977,268.865,633.341,400.191,607.817,116.063,621.57,259.114,603.83,384.449,0,0,0,0,0,0,0,0,0,0,0,0,598.006,398.193,692.092,415.921,678.344,425.606,619.618
000000000089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.357,112.183,631.314,116.074,648.982,257.202,633.272,400.146,629.394,112.163,631.295,253.24,605.843,380.513,0,0,0,0,0,0,0,0,0,0,0,0,599.992,394.262,692.036,417.763,676.371,425.608,619.554
